yearmonth,bundle,executeCount,userCount
200810,org.eclipse.datatools.enablement.oracle,867,461
200810,org.eclipse.datatools.enablement.oracle.ui,1091,932
200810,org.eclipse.datatools.enablement.postgresql,461,276
200810,org.eclipse.datatools.enablement.postgresql.profile,1,1
200810,org.eclipse.datatools.enablement.postgresql.ui,1028,873
200810,org.eclipse.datatools.enablement.sap.maxdb,821,585
200810,org.eclipse.datatools.enablement.sap.maxdb.ui,1007,855
200810,org.eclipse.datatools.enablement.sqlite,13,2
200810,org.eclipse.datatools.enablement.sqlite.ui,5,2
200810,org.eclipse.datatools.enablement.sybase,2683,1766
200810,org.eclipse.datatools.enablement.sybase.asa,5144,3093
200810,org.eclipse.datatools.enablement.sybase.asa.models,1330,954
200810,org.eclipse.datatools.enablement.sybase.asa.ui,1605,1162
200810,org.eclipse.datatools.enablement.sybase.ase,5150,3096
200810,org.eclipse.datatools.enablement.sybase.ase.models,1315,947
200810,org.eclipse.datatools.enablement.sybase.ase.ui,1626,1176
200810,org.eclipse.datatools.enablement.sybase.models,200,153
200810,org.eclipse.datatools.enablement.sybase.ui,1243,996
200810,org.eclipse.datatools.modelbase.dbdefinition,1146,871
200810,org.eclipse.datatools.modelbase.derby,161,124
200810,org.eclipse.datatools.modelbase.sql,7381,4428
200810,org.eclipse.datatools.modelbase.sql.edit,97,91
200810,org.eclipse.datatools.modelbase.sql.query,209,193
200810,org.eclipse.datatools.modelbase.sql.query.edit,213,198
200810,org.eclipse.datatools.modelbase.sql.xml.query,6,5
200810,org.eclipse.datatools.sqltools.common.ui,2645,2024
200810,org.eclipse.datatools.sqltools.data.core,359,298
200810,org.eclipse.datatools.sqltools.data.ui,631,495
200810,org.eclipse.datatools.sqltools.db.derby,5737,3429
200810,org.eclipse.datatools.sqltools.db.generic,5852,3498
200810,org.eclipse.datatools.sqltools.ddlgen.ui,876,691
200810,org.eclipse.datatools.sqltools.debugger.core,3688,2464
200810,org.eclipse.datatools.sqltools.editor.core,5862,3504
200810,org.eclipse.datatools.sqltools.parsers.sql,99,84
200810,org.eclipse.datatools.sqltools.parsers.sql.lexer,47,44
200810,org.eclipse.datatools.sqltools.parsers.sql.query,1007,507
200810,org.eclipse.datatools.sqltools.plan,1102,894
200810,org.eclipse.datatools.sqltools.result,1892,1320
200810,org.eclipse.datatools.sqltools.routineeditor,3764,2513
200810,org.eclipse.datatools.sqltools.sql,3804,2557
200810,org.eclipse.datatools.sqltools.sqlbuilder,210,198
200810,org.eclipse.datatools.sqltools.sqleditor,5567,3322
200810,org.eclipse.datatools.sqltools.sqlscrapbook,5006,2834
200810,org.eclipse.datatools.sqltools.tabledataeditor,647,507
200810,org.eclipse.datatools.sqltools.tablewizard,727,576
200810,org.eclipse.dd.debug.memory.renderings.traditional,4,4
200810,org.eclipse.dd.dsf,17,4
200810,org.eclipse.dd.dsf.debug,15,2
200810,org.eclipse.dd.dsf.debug.ui,17,6
200810,org.eclipse.dd.dsf.ui,10,2
200810,org.eclipse.dd.examples.pda,12,1
200810,org.eclipse.dd.gdb,4,3
200810,org.eclipse.dd.gdb.ui,2,2
200810,org.eclipse.dd.ipxact.checker.core,498,253
200810,org.eclipse.dd.ipxact.checker.ui,2,2
200810,org.eclipse.dd.ipxact.editor.core,484,247
200810,org.eclipse.dd.ipxact.editor.ui,10,10
200810,org.eclipse.dd.ipxact.validator.ui,497,253
200810,org.eclipse.dd.mi,1,1
200810,org.eclipse.debug.core,264559,80875
200810,org.eclipse.debug.ui,209384,74856
200810,org.eclipse.dltk.console,3,3
200810,org.eclipse.dltk.console.ui,4058,1377
200810,org.eclipse.dltk.core,9723,3208
200810,org.eclipse.dltk.debug,501,336
200810,org.eclipse.dltk.debug.ui,493,335
200810,org.eclipse.dltk.itcl.core,34,18
200810,org.eclipse.dltk.javascript.core,110,46
200810,org.eclipse.dltk.javascript.core.dom.support,3,2
200810,org.eclipse.dltk.javascript.core.dom.support.sample,3,2
200810,org.eclipse.dltk.javascript.debug,8,8
200810,org.eclipse.dltk.javascript.debug.ui,39,31
200810,org.eclipse.dltk.javascript.jdt.integration,3,2
200810,org.eclipse.dltk.javascript.jsjdtdebugger,10,9
200810,org.eclipse.dltk.javascript.launching,80,44
200810,org.eclipse.dltk.javascript.ui,186,96
200810,org.eclipse.dltk.launching,9539,3180
200810,org.eclipse.dltk.mylyn,2443,1136
200810,org.eclipse.dltk.python.activestatedebugger,8,7
200810,org.eclipse.dltk.python.core,470,177
200810,org.eclipse.dltk.python.debug,7,7
200810,org.eclipse.dltk.python.debug.ui,42,29
200810,org.eclipse.dltk.python.launching,98,40
200810,org.eclipse.dltk.python.ui,74,29
200810,org.eclipse.dltk.rse.core,1452,695
200810,org.eclipse.dltk.ruby.abstractdebugger,11,8
200810,org.eclipse.dltk.ruby.activestatedebugger,27,20
200810,org.eclipse.dltk.ruby.basicdebugger,27,20
200810,org.eclipse.dltk.ruby.core,2798,1266
200810,org.eclipse.dltk.ruby.debug,82,53
200810,org.eclipse.dltk.ruby.debug.ui,374,255
200810,org.eclipse.dltk.ruby.fastdebugger,27,20
200810,org.eclipse.dltk.ruby.formatter,17,7
200810,org.eclipse.dltk.ruby.launching,451,195
200810,org.eclipse.dltk.ruby.testing,8,6
200810,org.eclipse.dltk.ruby.ui,5241,1738
200810,org.eclipse.dltk.tcl.activestatedebugger,11,10
200810,org.eclipse.dltk.tcl.core,2107,975
200810,org.eclipse.dltk.tcl.debug,18,16
200810,org.eclipse.dltk.tcl.debug.ui,230,160
200810,org.eclipse.dltk.tcl.launching,248,112
200810,org.eclipse.dltk.tcl.parser,1,1
200810,org.eclipse.dltk.tcl.tclchecker,212,109
200810,org.eclipse.dltk.tcl.testing,186,134
200810,org.eclipse.dltk.tcl.testing.tcltest,5,5
200810,org.eclipse.dltk.tcl.ui,4107,1371
200810,org.eclipse.dltk.tcl.validators,72,36
200810,org.eclipse.dltk.testing,5,5
200810,org.eclipse.dltk.ui,9552,3174
200810,org.eclipse.dltk.validators.core,1169,548
200810,org.eclipse.dltk.validators.externalchecker,779,362
200810,org.eclipse.dltk.validators.ui,6820,2459
200810,org.eclipse.dltk.xotcl.core,38,20
200810,org.eclipse.dltk.xotcl.testing.xounit,3,3
200810,org.eclipse.dltk.xotcl.ui,179,92
200810,org.eclipse.draw2d,17302,10669
200810,org.eclipse.dstore.core,790,580
200810,org.eclipse.dstore.extra,150,80
200810,org.eclipse.ecf,47716,23587
200810,org.eclipse.ecf.discovery,5235,2502
200810,org.eclipse.ecf.discovery.ui,41,34
200810,org.eclipse.ecf.docshare,5255,2510
200810,org.eclipse.ecf.example.collab,4372,2132
200810,org.eclipse.ecf.examples.remoteservices.client,1,1
200810,org.eclipse.ecf.examples.remoteservices.server,2,1
200810,org.eclipse.ecf.examples.updatesite.client,1,1
200810,org.eclipse.ecf.filetransfer,48355,23828
200810,org.eclipse.ecf.filetransfer.ui,3537,1824
200810,org.eclipse.ecf.identity,47998,23679
200810,org.eclipse.ecf.presence,2332,1426
200810,org.eclipse.ecf.presence.collab.ui,5173,2464
200810,org.eclipse.ecf.presence.ui,2327,1426
200810,org.eclipse.ecf.provider,5250,2508
200810,org.eclipse.ecf.provider.bittorrent,5321,2540
200810,org.eclipse.ecf.provider.bittorrent.ui,3523,1821
200810,org.eclipse.ecf.provider.datashare,40,35
200810,org.eclipse.ecf.provider.discovery,5194,2484
200810,org.eclipse.ecf.provider.filetransfer,48248,23753
200810,org.eclipse.ecf.provider.filetransfer.efs,5310,2529
200810,org.eclipse.ecf.provider.filetransfer.httpclient,82,24
200810,org.eclipse.ecf.provider.filetransfer.scp,5300,2520
200810,org.eclipse.ecf.provider.irc,5323,2514
200810,org.eclipse.ecf.provider.irc.ui,3527,1820
200810,org.eclipse.ecf.provider.jgroups,33,16
200810,org.eclipse.ecf.provider.jmdns,5317,2516
200810,org.eclipse.ecf.provider.jms,32,16
200810,org.eclipse.ecf.provider.jms.activemq,35,18
200810,org.eclipse.ecf.provider.jms.weblogic,35,19
200810,org.eclipse.ecf.provider.jslp,3912,1888
200810,org.eclipse.ecf.provider.msn,5309,2508
200810,org.eclipse.ecf.provider.msn.ui,3528,1820
200810,org.eclipse.ecf.provider.r_osgi,5192,2461
200810,org.eclipse.ecf.provider.skype,51,25
200810,org.eclipse.ecf.provider.skype.ui,27,17
200810,org.eclipse.ecf.provider.xmpp,5365,2546
200810,org.eclipse.ecf.provider.xmpp.ui,3516,1817
200810,org.eclipse.ecf.provider.yahoo,31,15
200810,org.eclipse.ecf.provider.yahoo.ui,25,14
200810,org.eclipse.ecf.remoteservice,4,3
200810,org.eclipse.ecf.sharedobject,5267,2499
200810,org.eclipse.ecf.ui,3690,1900
200810,org.eclipse.eclipsemonkey,3791,1196
200810,org.eclipse.eclipsemonkey.doms,3312,1057
200810,org.eclipse.eclipsemonkey.lang.javascript,3735,1178
200810,org.eclipse.eclipsemonkey.lang.ruby,539,192
200810,org.eclipse.eclipsemonkey.ui,326,184
200810,org.eclipse.eclipsework,1,1
200810,org.eclipse.emf.ant,3278,1945
200810,org.eclipse.emf.cdo,624,460
200810,org.eclipse.emf.cdo.common,542,403
200810,org.eclipse.emf.cdo.edit,1,1
200810,org.eclipse.emf.cdo.tests.model3,23,16
200810,org.eclipse.emf.cdo.ui,182,125
200810,org.eclipse.emf.cdo.weaver,3,1
200810,org.eclipse.emf.cdo.weaver.ui,6,2
200810,org.eclipse.emf.codegen,2594,1952
200810,org.eclipse.emf.codegen.ecore,758,524
200810,org.eclipse.emf.codegen.ecore.ui,674,481
200810,org.eclipse.emf.codegen.ui,7,7
200810,org.eclipse.emf.common,196275,59901
200810,org.eclipse.emf.common.ui,82249,34650
200810,org.eclipse.emf.commonj.sdo,153,70
200810,org.eclipse.emf.compare,54,48
200810,org.eclipse.emf.compare.diff,38,24
200810,org.eclipse.emf.compare.diff.edit,9,7
200810,org.eclipse.emf.compare.match,33,23
200810,org.eclipse.emf.compare.ui,54,48
200810,org.eclipse.emf.converter,3456,2159
200810,org.eclipse.emf.databinding,96,59
200810,org.eclipse.emf.databinding.edit,81,54
200810,org.eclipse.emf.ecore,195222,59505
200810,org.eclipse.emf.ecore.change,2733,1490
200810,org.eclipse.emf.ecore.change.edit,5,5
200810,org.eclipse.emf.ecore.edit,3303,1847
200810,org.eclipse.emf.ecore.editor,467,285
200810,org.eclipse.emf.ecore.sdo,149,68
200810,org.eclipse.emf.ecore.sdo.editor,5,5
200810,org.eclipse.emf.ecore.xmi,155169,55091
200810,org.eclipse.emf.ecoretools,111,75
200810,org.eclipse.emf.ecoretools.diagram,1068,561
200810,org.eclipse.emf.ecoretools.diagram.search,21,19
200810,org.eclipse.emf.ecoretools.diagram.ui.outline,555,312
200810,org.eclipse.emf.ecoretools.filters,597,323
200810,org.eclipse.emf.ecoretools.properties,87,57
200810,org.eclipse.emf.ecoretools.tabbedproperties,87,57
200810,org.eclipse.emf.edit,83934,35286
200810,org.eclipse.emf.edit.ui,82102,34596
200810,org.eclipse.emf.emfatic.core,4,2
200810,org.eclipse.emf.emfatic.ui,5,2
200810,org.eclipse.emf.examples.generator.validator,14,8
200810,org.eclipse.emf.examples.library,198,53
200810,org.eclipse.emf.examples.library.edit,2,1
200810,org.eclipse.emf.examples.library.editor,2,1
200810,org.eclipse.emf.exporter,8,7
200810,org.eclipse.emf.importer,3453,2160
200810,org.eclipse.emf.importer.ecore,3193,1991
200810,org.eclipse.emf.importer.java,2817,1753
200810,org.eclipse.emf.importer.rose,3081,1902
200810,org.eclipse.emf.java,1,1
200810,org.eclipse.emf.java.edit,1,1
200810,org.eclipse.emf.java.editor,1,1
200810,org.eclipse.emf.jcrm.dmodel,10,1
200810,org.eclipse.emf.jcrm.dmodel.edit,10,1
200810,org.eclipse.emf.jcrm.jr.rmi,10,1
200810,org.eclipse.emf.jcrm.resource.api,10,1
200810,org.eclipse.emf.mapping,68,47
200810,org.eclipse.emf.mapping.ecore2ecore,43,27
200810,org.eclipse.emf.mapping.ecore2ecore.editor,13,12
200810,org.eclipse.emf.mapping.ecore2xml,485,333
200810,org.eclipse.emf.mapping.ecore2xml.ui,6,6
200810,org.eclipse.emf.mapping.ui,7,6
200810,org.eclipse.emf.mapping.xsd2ecore,42,31
200810,org.eclipse.emf.mapping.xsd2ecore.editor,8,7
200810,org.eclipse.emf.mint,5022,1923
200810,org.eclipse.emf.mint.ui,5018,1926
200810,org.eclipse.emf.ocl,48,31
200810,org.eclipse.emf.ocl.examples,5,5
200810,org.eclipse.emf.ocl.examples.interpreter,1,1
200810,org.eclipse.emf.query,6,3
200810,org.eclipse.emf.query.examples,7,7
200810,org.eclipse.emf.query.ocl,5,2
200810,org.eclipse.emf.search,259,214
200810,org.eclipse.emf.search.common,146,120
200810,org.eclipse.emf.search.common.ui,123,107
200810,org.eclipse.emf.search.ecore,187,157
200810,org.eclipse.emf.search.ecore.ocl,185,155
200810,org.eclipse.emf.search.ecore.ocl.ui,143,115
200810,org.eclipse.emf.search.ecore.ui,167,140
200810,org.eclipse.emf.search.genmodel,182,152
200810,org.eclipse.emf.search.genmodel.ui,161,133
200810,org.eclipse.emf.search.ocl,146,118
200810,org.eclipse.emf.search.ocl.ui,148,121
200810,org.eclipse.emf.search.ui,259,216
200810,org.eclipse.emf.teneo,4,4
200810,org.eclipse.emf.teneo.eclipse,3,3
200810,org.eclipse.emf.teneo.hibernate.eclipse,1,1
200810,org.eclipse.emf.teneo.jpox,2,2
200810,org.eclipse.emf.teneo.jpox.eclipse,2,2
200810,org.eclipse.emf.transaction,1213,700
200810,org.eclipse.emf.transaction.examples,1,1
200810,org.eclipse.emf.transaction.ui,8,3
200810,org.eclipse.emf.validation,7054,2331
200810,org.eclipse.emf.validation.examples,3,3
200810,org.eclipse.emf.validation.examples.adapter,197,53
200810,org.eclipse.emf.validation.examples.general,44,14
200810,org.eclipse.emf.validation.ui,700,465
200810,org.eclipse.emf.workspace,981,539
200810,org.eclipse.emf.workspace.ui,7,5
200810,org.eclipse.eodm,1,1
200810,org.eclipse.eodm.edit,1,1
200810,org.eclipse.eodm.editor,1,1
200810,org.eclipse.eodm.owl,1,1
200810,org.eclipse.eodm.rdf,1,1
200810,org.eclipse.epf.authoring.ui,6,2
200810,org.eclipse.epf.common,6,2
200810,org.eclipse.epf.common.service,5,1
200810,org.eclipse.epf.common.ui,6,2
200810,org.eclipse.epf.diagram.model,6,2
200810,org.eclipse.epf.library,6,2
200810,org.eclipse.epf.library.edit,6,2
200810,org.eclipse.epf.library.persistence,6,2
200810,org.eclipse.epf.library.ui,6,2
200810,org.eclipse.epf.publishing.ui,6,2
200810,org.eclipse.epf.services,6,2
200810,org.eclipse.epf.ui,5,1
200810,org.eclipse.epf.uma,7,3
200810,org.eclipse.epf.uma.ecore,7,3
200810,org.eclipse.epf.uma.edit,6,2
200810,org.eclipse.epf.validation,7,3
200810,org.eclipse.epp.usagedata.gathering,312947,86368
200810,org.eclipse.epp.usagedata.recording,323910,87706
200810,org.eclipse.epp.usagedata.ui,133155,56284
200810,org.eclipse.epsilon.antlr.postprocessor.model,8,1
200810,org.eclipse.epsilon.common.dt,11,1
200810,org.eclipse.epsilon.dt.exeed,5,1
200810,org.eclipse.epsilon.emc.emf.dt,3,1
200810,org.eclipse.epsilon.eol.dt,3,1
200810,org.eclipse.epsilon.evl.dt,1,1
200810,org.eclipse.epsilon.evl.emf.validation,21,4
200810,org.eclipse.epsilon.evl.engine,21,4
200810,org.eclipse.epsilon.ewl.gmf,1,1
200810,org.eclipse.epsilon.hutn.model,8,1
200810,org.eclipse.epsilon.hutn.model.antlrAst,9,1
200810,org.eclipse.epsilon.hutn.model.config,8,1
200810,org.eclipse.epsilon.perspective,1,1
200810,org.eclipse.epsilon.util.emf,24,5
200810,org.eclipse.equinox.app,320001,88970
200810,org.eclipse.equinox.cm,6,2
200810,org.eclipse.equinox.common,319944,88955
200810,org.eclipse.equinox.device,6,2
200810,org.eclipse.equinox.ds,10,3
200810,org.eclipse.equinox.event,6,2
200810,org.eclipse.equinox.frameworkadmin,316376,88591
200810,org.eclipse.equinox.frameworkadmin.equinox,316364,88590
200810,org.eclipse.equinox.http.jetty,10146,7997
200810,org.eclipse.equinox.http.registry,10089,7957
200810,org.eclipse.equinox.http.servlet,10125,7987
200810,org.eclipse.equinox.jmx.client,1,1
200810,org.eclipse.equinox.jmx.common,939,318
200810,org.eclipse.equinox.jmx.server,898,299
200810,org.eclipse.equinox.jmx.server.rmi,938,319
200810,org.eclipse.equinox.jmx.vm,872,300
200810,org.eclipse.equinox.jsp.jasper,7688,6279
200810,org.eclipse.equinox.jsp.jasper.registry,7696,6296
200810,org.eclipse.equinox.log,6,2
200810,org.eclipse.equinox.p2.artifact.repository,130011,59658
200810,org.eclipse.equinox.p2.core,318777,88744
200810,org.eclipse.equinox.p2.director,318175,88672
200810,org.eclipse.equinox.p2.director.app,4179,2461
200810,org.eclipse.equinox.p2.directorywatcher,315389,88337
200810,org.eclipse.equinox.p2.engine,317262,88654
200810,org.eclipse.equinox.p2.exemplarysetup,313651,88563
200810,org.eclipse.equinox.p2.extensionlocation,127860,59445
200810,org.eclipse.equinox.p2.garbagecollector,313249,88549
200810,org.eclipse.equinox.p2.metadata,313297,88547
200810,org.eclipse.equinox.p2.metadata.generator,131382,60386
200810,org.eclipse.equinox.p2.metadata.repository,313640,88560
200810,org.eclipse.equinox.p2.publisher,34,8
200810,org.eclipse.equinox.p2.reconciler.dropins,312837,88368
200810,org.eclipse.equinox.p2.touchpoint.eclipse,127380,59124
200810,org.eclipse.equinox.p2.touchpoint.natives,3994,3264
200810,org.eclipse.equinox.p2.ui,312771,88472
200810,org.eclipse.equinox.p2.ui.admin,13,12
200810,org.eclipse.equinox.p2.ui.admin.rcp,1,1
200810,org.eclipse.equinox.p2.ui.sdk,312757,88477
200810,org.eclipse.equinox.p2.updatechecker,311915,88443
200810,org.eclipse.equinox.p2.updatesite,84026,49419
200810,org.eclipse.equinox.pI20080606-1300,1,1
200810,org.eclipse.equinox.preferences,316301,88825
200810,org.eclipse.equinox.preferences.jmx,866,299
200810,org.eclipse.equinox.registry,315967,88835
200810,org.eclipse.equinox.registry.jmx,868,299
200810,org.eclipse.equinox.security,315572,88714
200810,org.eclipse.equinox.security.ui,12799,6352
200810,org.eclipse.equinox.simpleconfigurator,317939,88543
200810,org.eclipse.equinox.simpleconfigurator.manipulator,313481,88517
200810,org.eclipse.equinox.useradmin,6,2
200810,org.eclipse.examples.codegen,3,1
200810,org.eclipse.externaltools,167,46
200810,org.eclipse.externaltools.svn,8,2
200810,org.eclipse.externaltools.svn.subclipse,21,5
200810,org.eclipse.externaltools.svn.subversive,25,8
200810,org.eclipse.ftp,42,11
200810,org.eclipse.gef,17210,10521
200810,org.eclipse.gef.examples.ediagram,2,1
200810,org.eclipse.gef.examples.flow,5,5
200810,org.eclipse.gef.examples.logic,9,7
200810,org.eclipse.gef.examples.shapes,4,4
200810,org.eclipse.gef.examples.text,5,5
200810,org.eclipse.gef.examples.ui.pde,36,35
200810,org.eclipse.gmf.bridge,35,25
200810,org.eclipse.gmf.bridge.trace,31,22
200810,org.eclipse.gmf.bridge.ui,99,82
200810,org.eclipse.gmf.bridge.ui.dashboard,64,44
200810,org.eclipse.gmf.codegen,97,61
200810,org.eclipse.gmf.codegen.edit,52,35
200810,org.eclipse.gmf.codegen.lite,2,2
200810,org.eclipse.gmf.codegen.lite.ui,2,2
200810,org.eclipse.gmf.codegen.ui,49,32
200810,org.eclipse.gmf.common,114,73
200810,org.eclipse.gmf.doc.ui,4,3
200810,org.eclipse.gmf.ecore.editor,719,378
200810,org.eclipse.gmf.examples.eclipsecon.library,3,2
200810,org.eclipse.gmf.examples.eclipsecon.library.diagram,3,2
200810,org.eclipse.gmf.examples.eclipsecon.library.edit,3,2
200810,org.eclipse.gmf.examples.mindmap,19,5
200810,org.eclipse.gmf.examples.mindmap.diagram,17,5
200810,org.eclipse.gmf.examples.mindmap.edit,19,5
200810,org.eclipse.gmf.examples.runtime.diagram.decorator,4,3
200810,org.eclipse.gmf.examples.runtime.diagram.geoshapes,3,2
200810,org.eclipse.gmf.examples.runtime.diagram.logic,4,3
200810,org.eclipse.gmf.examples.runtime.diagram.logic.model,4,3
200810,org.eclipse.gmf.examples.runtime.diagram.logic.model.editor,2,2
200810,org.eclipse.gmf.examples.ui.pde,21,20
200810,org.eclipse.gmf.graphdef.codegen,32,25
200810,org.eclipse.gmf.graphdef.edit,116,76
200810,org.eclipse.gmf.graphdef.editor,22,11
200810,org.eclipse.gmf.map,115,75
200810,org.eclipse.gmf.map.edit,87,57
200810,org.eclipse.gmf.map.editor,18,12
200810,org.eclipse.gmf.runtime.common.core,1279,710
200810,org.eclipse.gmf.runtime.common.ui,1214,705
200810,org.eclipse.gmf.runtime.common.ui.action,847,490
200810,org.eclipse.gmf.runtime.common.ui.action.ide,844,488
200810,org.eclipse.gmf.runtime.common.ui.printing,6,5
200810,org.eclipse.gmf.runtime.common.ui.services,869,497
200810,org.eclipse.gmf.runtime.common.ui.services.action,867,497
200810,org.eclipse.gmf.runtime.common.ui.services.dnd.ide,1,1
200810,org.eclipse.gmf.runtime.common.ui.services.properties,439,268
200810,org.eclipse.gmf.runtime.diagram.core,1748,952
200810,org.eclipse.gmf.runtime.diagram.ui,1121,668
200810,org.eclipse.gmf.runtime.diagram.ui.actions,872,502
200810,org.eclipse.gmf.runtime.diagram.ui.geoshapes,197,177
200810,org.eclipse.gmf.runtime.diagram.ui.outline,26,5
200810,org.eclipse.gmf.runtime.diagram.ui.printing,298,164
200810,org.eclipse.gmf.runtime.diagram.ui.printing.render,293,161
200810,org.eclipse.gmf.runtime.diagram.ui.properties,440,271
200810,org.eclipse.gmf.runtime.diagram.ui.providers,868,500
200810,org.eclipse.gmf.runtime.diagram.ui.providers.ide,857,492
200810,org.eclipse.gmf.runtime.diagram.ui.render,862,497
200810,org.eclipse.gmf.runtime.diagram.ui.resources.editor,884,507
200810,org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide,108,60
200810,org.eclipse.gmf.runtime.draw2d.ui,1012,597
200810,org.eclipse.gmf.runtime.draw2d.ui.render,873,505
200810,org.eclipse.gmf.runtime.draw2d.ui.render.awt,61,51
200810,org.eclipse.gmf.runtime.emf.clipboard.core,380,302
200810,org.eclipse.gmf.runtime.emf.commands.core,856,497
200810,org.eclipse.gmf.runtime.emf.core,1415,740
200810,org.eclipse.gmf.runtime.emf.type.core,873,504
200810,org.eclipse.gmf.runtime.emf.type.ui,525,339
200810,org.eclipse.gmf.runtime.emf.ui,863,509
200810,org.eclipse.gmf.runtime.emf.ui.properties,368,240
200810,org.eclipse.gmf.runtime.gef.ui,946,523
200810,org.eclipse.gmf.runtime.notation,1162,624
200810,org.eclipse.gmf.runtime.notation.edit,790,467
200810,org.eclipse.gmf.runtime.notation.providers,24,20
200810,org.eclipse.gmf.tests.runtime.common.ui.services.provider,5,3
200810,org.eclipse.gmf.tooldef,119,77
200810,org.eclipse.gmf.tooldef.edit,91,59
200810,org.eclipse.gmf.validate,132,84
200810,org.eclipse.gmf.xpand,65,38
200810,org.eclipse.gmf.xpand.editor,6,6
200810,org.eclipse.gmt.am3.dsls.km3,14,5
200810,org.eclipse.gmt.am3.tools.ant,5,2
200810,org.eclipse.gmt.gems.dsml,17,3
200810,org.eclipse.gmt.gems.dsml.css.manager,16,2
200810,org.eclipse.gmt.gems.dsml.emf.ocl,13,3
200810,org.eclipse.gmt.gems.dsml.menu.dynamic,7,2
200810,org.eclipse.gmt.gems.dsml.metamodel2,13,3
200810,org.eclipse.gmt.gems.dsml.metamodel2.generator,11,2
200810,org.eclipse.gmt.gems.dsml.styles,17,3
200810,org.eclipse.gmt.gems.dsml.styles.active,9,2
200810,org.eclipse.gmt.gems.dsml.trigger,12,2
200810,org.eclipse.gmt.gems.dsml.visuals,13,3
200810,org.eclipse.gmt.gems.model.intelligence.core,12,2
200810,org.eclipse.gmt.tcs.actions,81,8
200810,org.eclipse.gmt.tcs.builder,21,1
200810,org.eclipse.gmt.tcs.dsls,78,7
200810,org.eclipse.gmt.tcs.emfresource,79,8
200810,org.eclipse.gmt.tcs.injector,64,5
200810,org.eclipse.gmt.tcs.metadata,81,9
200810,org.eclipse.gsoc.concurrency.core,1,1
200810,org.eclipse.gymnast.runtime.core,4,2
200810,org.eclipse.gymnast.runtime.ui,4,2
200810,org.eclipse.help,316144,88799
200810,org.eclipse.help.appserver,1,1
200810,org.eclipse.help.base,21904,14672
200810,org.eclipse.help.ui,17608,12380
200810,org.eclipse.help.webapp,8036,6413
200810,org.eclipse.hyades.execution,2486,1408
200810,org.eclipse.hyades.logging.adapter.ui,1,1
200810,org.eclipse.hyades.logging.core,24,14
200810,org.eclipse.hyades.lta.logging.adapter,6,2
200810,org.eclipse.hyades.lta.logging.adapter.ui,15,14
200810,org.eclipse.hyades.lta.logging.parsers,5,5
200810,org.eclipse.hyades.lta.sdb,48,46
200810,org.eclipse.hyades.probekit,846,570
200810,org.eclipse.hyades.probekit.ui,3,3
200810,org.eclipse.hyades.statistical.ui,76,27
200810,org.eclipse.hyades.test.core,347,184
200810,org.eclipse.hyades.test.tools.core,292,153
200810,org.eclipse.hyades.test.tools.ui,65,59
200810,org.eclipse.hyades.test.ui,104,90
200810,org.eclipse.hyades.test.ui.extensions,7,7
200810,org.eclipse.hyades.trace.ui,2186,1288
200810,org.eclipse.hyades.trace.views,119,97
200810,org.eclipse.hyades.ui,233,174
200810,org.eclipse.images.thumbnail,3,1
200810,org.eclipse.images.viewer.files,4,1
200810,org.eclipse.imp.lpg.runtime,3,2
200810,org.eclipse.imp.runtime,49,18
200810,org.eclipse.imp.smapifier,3,1
200810,org.eclipse.imp.xform,1,1
200810,org.eclipse.jdt.apt.core,205217,64672
200810,org.eclipse.jdt.apt.pluggable.core,129883,43790
200810,org.eclipse.jdt.apt.ui,1338,1232
200810,org.eclipse.jdt.astview,9,3
200810,org.eclipse.jdt.core,285268,80111
200810,org.eclipse.jdt.core.manipulation,284014,80026
200810,org.eclipse.jdt.debug,157008,61102
200810,org.eclipse.jdt.debug.tests,4,1
200810,org.eclipse.jdt.debug.ui,150712,60238
200810,org.eclipse.jdt.internal.appletlauncher,1,1
200810,org.eclipse.jdt.junit,148308,56640
200810,org.eclipse.jdt.junit.runtime,3,2
200810,org.eclipse.jdt.launching,233823,70869
200810,org.eclipse.jdt.launching.j9,38,11
200810,org.eclipse.jdt.launching.macosx,19378,5426
200810,org.eclipse.jdt.ui,284717,80027
200810,org.eclipse.jdt.ui.examples.projects,3,3
200810,org.eclipse.jdt.ui.tests,4,1
200810,org.eclipse.jem,130315,49036
200810,org.eclipse.jem.beaninfo,1275,697
200810,org.eclipse.jem.proxy,2170,1161
200810,org.eclipse.jem.ui,83356,30935
200810,org.eclipse.jem.util,191630,58295
200810,org.eclipse.jem.workbench,79007,30463
200810,org.eclipse.jet,338,220
200810,org.eclipse.jet.core,343,223
200810,org.eclipse.jet.editor,20,10
200810,org.eclipse.jet.ui,7615,2560
200810,org.eclipse.jface,316250,88750
200810,org.eclipse.jpt.core,52285,24476
200810,org.eclipse.jpt.db,1320,749
200810,org.eclipse.jpt.eclipselink.core,309,150
200810,org.eclipse.jpt.eclipselink.ui,170,104
200810,org.eclipse.jpt.ui,2617,1915
200810,org.eclipse.jsch.core,317701,88809
200810,org.eclipse.jsch.ui,4718,2223
200810,org.eclipse.jst.common.annotations.ui,1781,1483
200810,org.eclipse.jst.common.frameworks,77310,30037
200810,org.eclipse.jst.common.project.facet.core,166590,52363
200810,org.eclipse.jst.common.project.facet.ui,294,275
200810,org.eclipse.jst.ejb.ui,2129,1845
200810,org.eclipse.jst.j2ee,130485,48792
