yearmonth,editor,executeCount,userCount
200810,org.eclipse.hyades.test.ui.forms.editor.TestLogViewer,2,1
200810,org.eclipse.hyades.trace.ui.internal.editors.TRCAgentEditor,4,3
200810,org.eclipse.hyades.trace.ui.internal.editors.TRCNodeEditor,1,1
200810,org.eclipse.hyades.trace.ui.internal.editors.TRCProcessEditor,8,4
200810,org.eclipse.imp.runtime.impEditor,165,10
200810,org.eclipse.jdt.debug.ui.SnippetEditor,1572,313
200810,org.eclipse.jdt.ui.ClassFileEditor,106230,17794
200810,org.eclipse.jdt.ui.CompilationUnitEditor,4289467,66759
200810,org.eclipse.jdt.ui.DefaultTextEditor,39,5
200810,org.eclipse.jdt.ui.JARDescEditor,258,95
200810,org.eclipse.jdt.ui.PropertiesFileEditor,69692,10076
200810,org.eclipse.jet.editor.JETEditor,123,12
200810,org.eclipse.jpt.ui.internal.editors.PersistenceEditor,4902,996
200810,org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor,6475,1083
200810,org.eclipse.jst.jsp.core.cssjspsource.source,737,25
200810,org.eclipse.jst.jsp.core.jspsource.source,373548,13938
200810,org.eclipse.jst.pagedesigner.PageDesignerEditor,13363,1043
200810,org.eclipse.jwt.we.editors.WEEditor,11,5
200810,org.eclipse.laszlo.rct.editor.LaszloMultiPageEditor,6,1
200810,org.eclipse.laszlo.rct.lzx.ui.LaszloEditor,153,2
200810,org.eclipse.linuxtools.changelog.core.editor6,108,2
200810,org.eclipse.m2m.atl.adt.editor.AtlEditor,669,24
200810,org.eclipse.m2m.qvt.oml.editor.ui.QvtEditor,97,18
200810,org.eclipse.m2m.qvt.oml.trace.editor,2,1
200810,org.eclipse.mat.ui.editors.HeapEditor,34,15
200810,org.eclipse.mofscript.editor.MofScriptTextEditor,75,3
200810,org.eclipse.mtj.ui.editor.JadEditor,214,38
200810,org.eclipse.mtj.ui.editor.JadSourceEditor,26,3
200810,org.eclipse.mtj.ui.internal.support.BrowserEditor,1,1
200810,org.eclipse.mtl.ide.ui.editors.template.MTLEditor,13,1
200810,org.eclipse.mylyn.monitor.usage.summary.editor,2,1
200810,org.eclipse.mylyn.tasks.ui.editors.category,19,13
200810,org.eclipse.mylyn.tasks.ui.editors.task,12765,1346
200810,org.eclipse.ohf.h3et.mif.ui.editors.MIFMultiPageEditor,2,1
200810,org.eclipse.pde.ds.ui.editor,8,2
200810,org.eclipse.pde.ui.buildEditor,4632,1231
200810,org.eclipse.pde.ui.compositeCheatSheetEditor,16,1
200810,org.eclipse.pde.ui.ctxHelpEditor,35,23
200810,org.eclipse.pde.ui.featureEditor,1333,175
200810,org.eclipse.pde.ui.manifestEditor,20864,1978
200810,org.eclipse.pde.ui.productEditor,2593,376
200810,org.eclipse.pde.ui.sampleEditor,66,32
200810,org.eclipse.pde.ui.schemaEditor,430,74
200810,org.eclipse.pde.ui.simpleCheatSheetEditor,31,9
200810,org.eclipse.pde.ui.siteEditor,465,80
200810,org.eclipse.pde.ui.targetEditor,92,33
200810,org.eclipse.pde.ui.tocEditor,162,20
200810,org.eclipse.photran.ui.FixedFormFortranEditor,598,28
200810,org.eclipse.photran.ui.FreeFormFortranEditor,1383,55
200810,org.eclipse.php.editor,27064,677
200810,org.eclipse.php.untitledPhpEditor,2,1
200810,org.eclipse.ptp.ui.views.parallelProcessView,10,1
200810,org.eclipse.qt.editor.qmake,20,3
200810,org.eclipse.smarty.editor,63,8
200810,org.eclipse.stp.bpmn.diagram.part.BpmnDiagramEditorID,252,37
200810,org.eclipse.stp.eid.datamodel.diagram.part.Cimero2EditorDiagramEditorID,1,1
200810,org.eclipse.stp.sca.diagram.part.ScaDiagramEditorID,71,9
200810,org.eclipse.stp.sca.presentation.ScaEditorID,82,11
200810,org.eclipse.stp.sca.xmleditor.composite,3,1
200810,org.eclipse.stp.sca.xmleditor.texteditor,2,1
200810,org.eclipse.stp.soas.internal.core.ui.editors.DeployEditor,4,1
200810,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.packageEditor,1,1
200810,org.eclipse.tigerstripe.workbench.ui.instancediagram.diagram.part.InstanceDiagramEditorID,12,1
200810,org.eclipse.tigerstripe.workbench.ui.visualeditor.diagram.part.TigerstripeDiagramEditorID,23,1
200810,org.eclipse.tptp.platform.report.ui.editor.internal.ReportEditor,1,1
200810,org.eclipse.ui.browser.editor,110559,8414
200810,org.eclipse.ui.DefaultTextEditor,192147,21858
200810,org.eclipse.ui.editors.text.DRLEditor,151,1
200810,org.eclipse.ui.editors.text.ME10MacroEditor,10,1
200810,org.eclipse.ui.editors.text.texeditor,8,2
200810,org.eclipse.ui.editors.text.texteditor,1,1
200810,org.eclipse.ui.examples.contributions.editor,7,2
200810,org.eclipse.ui.examples.multipageeditor.MultiPageEditorExample,1,1
200810,org.eclipse.ui.examples.rcp.texteditor.editors.xml.XMLEditor,4,1
200810,org.eclipse.ui.examples.templateeditor.editors.TemplateEditor,1,1
200810,org.eclipse.ui.internal.ide.dialogs.WelcomeEditor,4,2
200810,org.eclipse.ui.systemInPlaceEditor,2574,755
200810,org.eclipse.uml2.diagram.activity.part.UMLDiagramEditorID,242,58
200810,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,2271,264
200810,org.eclipse.uml2.diagram.component.part.UMLDiagramEditorID,134,20
200810,org.eclipse.uml2.diagram.csd.part.UMLDiagramEditorID,74,16
200810,org.eclipse.uml2.diagram.deploy.part.UMLDiagramEditorID,16,8
200810,org.eclipse.uml2.diagram.md.part.iStarDiagramEditorID,4,1
200810,org.eclipse.uml2.diagram.md.part.MDDiagramEditorID,7,1
200810,org.eclipse.uml2.diagram.profile.part.UMLDiagramEditorID,26,9
200810,org.eclipse.uml2.diagram.statemachine.part.UMLDiagramEditorID,70,23
200810,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,473,83
200810,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1718,307
200810,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,16039,733
200810,org.eclipse.vtp.desktop.editors.core.applicationeditor,39,3
200810,org.eclipse.vtp.desktop.editors.voice.editor.VoiceEditor,3,1
200810,org.eclipse.webbrowser,3,1
200810,org.eclipse.wst.css.core.csssource.source,31915,3629
200810,org.eclipse.wst.dtd.core.dtdsource.source,2490,384
200810,org.eclipse.wst.html.core.htmlsource.source,83255,6984
200810,org.eclipse.wst.javascript.ui.internal.editor.JSMultiPageEditorPart,15,3
200810,org.eclipse.wst.jsdt.ui.ClassFileEditor,665,209
200810,org.eclipse.wst.jsdt.ui.CompilationUnitEditor,59288,4404
200810,org.eclipse.wst.server.ui.editor,9025,2717
200810,org.eclipse.wst.sse.ui.StructuredTextEditor,183,12
200810,org.eclipse.wst.wsdl.ui.internal.WSDLEditor,5183,735
200810,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,342272,24425
200810,org.eclipse.wst.xquery.XQueryEditor,14,1
200810,org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor,11690,1302
200810,org.eclipse.wst.xsl.ui.XSLEditor,1635,97
200810,org.eclipse.xsd.presentation.XSDEditorID,125,22
200811,org.eclipse.ajdt.internal.ui.editor.CompilationUnitEditor,3502,180
200811,org.eclipse.am3.tools.tge,69,5
200811,org.eclipse.ant.ui.internal.editor.AntEditor,60837,7026
200811,org.eclipse.atf.mozilla.ide.ui.MozBrowserEditor,60,5
200811,org.eclipse.birt.report.designer.ui.editors.IDEReportDocumentEditor,3,2
200811,org.eclipse.birt.report.designer.ui.editors.LibraryEditor,476,59
200811,org.eclipse.birt.report.designer.ui.editors.ReportEditor,17873,504
200811,org.eclipse.birt.report.designer.ui.editors.TemplateEditor,46,14
200811,org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor,6,4
200811,org.eclipse.bpel.ui.bpeleditor,194,5
200811,org.eclipse.buckminster.ui.editor.QueryEditor,49,7
200811,org.eclipse.buckminster.ui.editors.CSPECEditor,61,15
200811,org.eclipse.buckminster.ui.editors.RMAPEditor,2,1
200811,org.eclipse.cdt.debug.ui.disassemblyEditor,12,3
200811,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,2371,724
200811,org.eclipse.cdt.make.editor,13860,2025
200811,org.eclipse.cdt.ui.binaryEditor,1739,802
200811,org.eclipse.cdt.ui.editor.asm.AsmEditor,2388,275
200811,org.eclipse.cdt.ui.editor.CEditor,589054,9303
200811,org.eclipse.cdt.ui.editor.ExternalSearchEditor,2,1
200811,org.eclipse.cobol.ui.editor.COBOLEditor,61,5
200811,org.eclipse.compare.CompareEditor,101770,10863
200811,org.eclipse.core.runtime.xml.source,15,1
200811,org.eclipse.dali.ui.PersistenceXMLEditor,3,1
200811,org.eclipse.datatools.sqltools.data.internal.ui.editor.tableDataEditor,1860,339
200811,org.eclipse.datatools.sqltools.internal.sqlscrapbook.editor.SQLScrapbookEditor,1,1
200811,org.eclipse.datatools.sqltools.routineeditor.internal.RoutineEditor,127,17
200811,org.eclipse.datatools.sqltools.sqlbuilder,53,19
200811,org.eclipse.datatools.sqltools.sqleditor.SQLEditor,1119,134
200811,org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor,29741,3366
200811,org.eclipse.dd.ipxact.editor.ui.editors.IP-XACTMultiPageEditor,11,3
200811,org.eclipse.debug.ui.NoSourceFoundEditor,63,23
200811,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,13307,4643
200811,org.eclipse.dltk.javascript.ui.editor.JavascriptEditor,57,9
200811,org.eclipse.dltk.python.ui.editor.PythonEditor,737,11
200811,org.eclipse.dltk.ruby.ui.editor.RubyEditor,4865,125
200811,org.eclipse.dltk.tcl.ui.editor.TclEditor,1158,40
200811,org.eclipse.emf.cdo.ui.CDOEditor,1,1
200811,org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID,1953,222
200811,org.eclipse.emf.ecore.presentation.EcoreEditorID,3916,301
200811,org.eclipse.emf.ecore.presentation.ReflectiveEditorID,1429,153
200811,org.eclipse.emf.ecore.sdo.presentation.SDOEditorID,1,1
200811,org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID,1280,107
200811,org.eclipse.emf.emf4net.codegen.csharpgenmodel.presentation.CsharpGenModelEditorID,40,3
200811,org.eclipse.emf.emfatic.ui.editor.EmfaticEditor,73,3
200811,org.eclipse.emf.genericEditor,19,1
200811,org.eclipse.emf.java.presentation.JavaEditorID,1,1
200811,org.eclipse.emf.mapping.ecore2ecore.presentation.Ecore2EcoreEditorID,5,2
200811,org.eclipse.emf.mapping.ecore2xml.presentation.Ecore2XMLEditorID,13,7
200811,org.eclipse.emf.mapping.xsd2ecore.presentation.XSD2EcoreEditorID,34,8
200811,org.eclipse.eodm.owl.editor.presentation.OWLEditorID,2,1
200811,org.eclipse.epsilon.dt.exeed.ExeedEditor,15,1
200811,org.eclipse.epsilon.eol.dt.editor.EolEditor,2,1
200811,org.eclipse.epsilon.fptc.dsl.generator.editor.ExpressionsEditor,1,1
200811,org.eclipse.epsilon.fptc.system.diagram.part.SystemDiagramEditorID,24,1
200811,org.eclipse.epsilon.hutn.dt.editor.HutnEditor,60,2
200811,org.eclipse.gef.TextEditor,2,2
200811,org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID,173,34
200811,org.eclipse.gmf.ecore.part.EcoreDiagramEditorID,798,80
200811,org.eclipse.gmf.examples.mindmap.diagram.part.MindmapDiagramEditorID,20,1
200811,org.eclipse.gmf.examples.taipan.gmf.editor.part.TaiPanDiagramEditorID,2,2
200811,org.eclipse.gmf.gmfgraph.presentation.GMFGraphEditorID,47,8
200811,org.eclipse.gmf.map.editor.part.GMFMapDiagramEditorID,8,1
200811,org.eclipse.gmf.mappings.presentation.GMFMapEditorID,1437,68
200811,org.eclipse.gmf.tooldef.presentation.GMFToolEditorID,249,53
200811,org.eclipse.gmf.xpand.XpandEditor,8,3
200811,org.eclipse.gmt.gems.dsml.metamodel2.editor,30,1
200811,org.eclipse.hibachi.ui.editor.AdaEditor,35,1
200811,org.eclipse.hyades.logging.adapter.ui.internal.presentation.AdaptorEditorID,59,2
200811,org.eclipse.hyades.probekit.editor.internal.presentation.ProbekitEditorID,17,2
200811,org.eclipse.hyades.test.ui.editor.ArtifactEditorPart,5,2
200811,org.eclipse.hyades.test.ui.editor.DatapoolEditorPart,4,1
200811,org.eclipse.hyades.test.ui.editor.DeploymentEditorPart,5,1
200811,org.eclipse.hyades.test.ui.editor.LocationEditorPart,1,1
200811,org.eclipse.hyades.test.ui.editor.TestSuiteEditorPart,205,16
200811,org.eclipse.hyades.test.ui.forms.editor.TestLogViewer,32,7
200811,org.eclipse.hyades.trace.ui.internal.editors.TRCAgentEditor,6,4
200811,org.eclipse.hyades.trace.ui.internal.editors.TRCMonitorEditor,1,1
200811,org.eclipse.hyades.trace.ui.internal.editors.TRCNodeEditor,2,2
200811,org.eclipse.hyades.trace.ui.internal.editors.TRCProcessEditor,8,3
200811,org.eclipse.iam.pomeditor.formeditor.MavenPomFormEditor,4,1
200811,org.eclipse.imp.runtime.impEditor,313,6
200811,org.eclipse.jdt.debug.ui.SnippetEditor,1475,311
200811,org.eclipse.jdt.ui.ClassFileEditor,119406,20524
200811,org.eclipse.jdt.ui.CompilationUnitEditor,5047873,77309
200811,org.eclipse.jdt.ui.Compi|ationUnitEditor,1,1
200811,org.eclipse.jdt.ui.DefaultTextEditor,30,13
200811,org.eclipse.jdt.ui.JARDescEditor,318,109
200811,org.eclipse.jdt.ui.PropertiesFileEditor,78996,11480
200811,org.eclipse.jem.beaninfo.OverrideEditor,5,2
200811,org.eclipse.jet.editor.JETEditor,316,11
200811,org.eclipse.jpt.ui.internal.editors.PersistenceEditor,5367,1152
200811,org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor,6761,1141
200811,org.eclipse.jst.jsp.core.cssjspsource.source,524,32
200811,org.eclipse.jst.jsp.core.jspsource.source,422967,16096
200811,org.eclipse.jst.pagedesigner.PageDesignerEditor,16625,1122
200811,org.eclipse.jwt.we.editors.WEEditor,16,2
200811,org.eclipse.laszlo.rct.editor.LaszloMultiPageEditor,6,2
200811,org.eclipse.laszlo.rct.lzx.ui.LaszloEditor,61,2
200811,org.eclipse.linuxtools.changelog.core.editor6,27,5
200811,org.eclipse.m2m.atl.adt.editor.AtlEditor,409,31
200811,org.eclipse.m2m.qvt.oml.editor.ui.QvtEditor,51,15
200811,org.eclipse.mat.ui.editors.HeapEditor,162,28
200811,org.eclipse.mofscript.editor.MofScriptTextEditor,21,1
200811,org.eclipse.mtj.ui.editor.JadEditor,636,94
200811,org.eclipse.mtj.ui.editor.JadSourceEditor,82,18
200811,org.eclipse.mtl.ide.ui.editors.template.MTLEditor,18,1
200811,org.eclipse.mylyn.tasks.ui.editors.category,12,10
200811,org.eclipse.mylyn.tasks.ui.editors.task,12403,1375
200811,org.eclipse.palamedes.ui.editor,9,1
200811,org.eclipse.papyrus.core.papyrusEditor,14,1
200811,org.eclipse.papyrus.diagram.clazz.part.UMLDiagramEditorID,1,1
200811,org.eclipse.pde.ui.buildEditor,5099,1339
200811,org.eclipse.pde.ui.compositeCheatSheetEditor,1,1
200811,org.eclipse.pde.ui.ctxHelpEditor,54,36
200811,org.eclipse.pde.ui.featureEditor,1236,173
200811,org.eclipse.pde.ui.manifestEditor,22422,2105
200811,org.eclipse.pde.ui.productEditor,3345,424
200811,org.eclipse.pde.ui.sampleEditor,77,43
200811,org.eclipse.pde.ui.schemaEditor,362,86
200811,org.eclipse.pde.ui.simpleCheatSheetEditor,14,4
200811,org.eclipse.pde.ui.siteEditor,408,85
200811,org.eclipse.pde.ui.targetEditor,110,30
200811,org.eclipse.pde.ui.tocEditor,214,30
200811,org.eclipse.pdt.rdt.ui.editor.CEditor,17,3
200811,org.eclipse.photran.ui.FixedFormFortranEditor,465,26
200811,org.eclipse.photran.ui.FreeFormFortranEditor,1995,61
200811,org.eclipse.php.debug.SourceNotFoundEditor,4,2
200811,org.eclipse.php.editor,31999,684
200811,org.eclipse.qt.editor.qmake,17,3
200811,org.eclipse.qvt.declarative.editor.qvtrelation.ui.QVTrEditor,3,1
200811,org.eclipse.smarty.editor,21,1
200811,org.eclipse.stp.bpmn.diagram.part.BpmnDiagramEditorID,207,33
200811,org.eclipse.stp.eid.datamodel.diagram.part.Cimero2EditorDiagramEditorID,7,1
200811,org.eclipse.stp.policy.wtp.editor.OperationPolicyMultiPageEditor,2,1
200811,org.eclipse.stp.sca.diagram.part.ScaDiagramEditorID,63,15
200811,org.eclipse.stp.sca.presentation.ScaEditorID,143,15
200811,org.eclipse.stp.sca.xmleditor.composite,7,1
200811,org.eclipse.stp.soas.internal.core.ui.editors.DeployEditor,6,1
200811,org.eclipse.team.bugzilla.bugzillaBrowser,3,1
200811,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.descriptorEditor,9,2
200811,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.associationEditor,2,1
200811,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.entityEditor,11,2
200811,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.packageEditor,2,1
200811,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.sessionEditor,9,1
200811,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.profileEditor,6,1
200811,org.eclipse.tigerstripe.workbench.ui.visualeditor.diagram.part.TigerstripeDiagramEditorID,34,3
200811,org.eclipse.ui.browser.editor,127458,9585
200811,org.eclipse.ui.DefaultTextEditor,217623,24747
200811,org.eclipse.ui.editors.text.DRLEditor,16,1
200811,org.eclipse.ui.editors.text.texteditor,15,2
200811,org.eclipse.ui.examples.contributions.editor,7,2
200811,org.eclipse.ui.examples.multipageeditor.MultiPageEditorExample,9,2
200811,org.eclipse.ui.examples.propertysheet.UserEditor,9,2
200811,org.eclipse.ui.examples.rcp.texteditor.editors.xml.XMLEditor,99,1
200811,org.eclipse.ui.examples.readmetool.ReadmeEditor,55,5
200811,org.eclipse.ui.examples.templateeditor.editors.TemplateEditor,20,1
200811,org.eclipse.ui.forms.examples.base-editor,28,2
200811,org.eclipse.ui.forms.examples.single-header-editor,7,1
200811,org.eclipse.ui.systemInPlaceEditor,2627,815
200811,org.eclipse.uml2.diagram.activity.part.UMLDiagramEditorID,395,57
200811,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,2031,259
200811,org.eclipse.uml2.diagram.component.part.UMLDiagramEditorID,132,31
200811,org.eclipse.uml2.diagram.csd.part.UMLDiagramEditorID,58,16
200811,org.eclipse.uml2.diagram.deploy.part.UMLDiagramEditorID,28,10
200811,org.eclipse.uml2.diagram.profile.part.UMLDiagramEditorID,13,9
200811,org.eclipse.uml2.diagram.statemachine.part.UMLDiagramEditorID,190,21
200811,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,751,85
200811,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1654,320
200811,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,18342,849
200811,org.eclipse.vtp.desktop.editors.core.applicationeditor,41,6
200811,org.eclipse.vtp.desktop.editors.core.applicationfragmenteditor,10,2
200811,org.eclipse.vtp.desktop.editors.core.businessobject,11,1
200811,org.eclipse.vtp.desktop.editors.core.database.tableeditor,5,1
200811,org.eclipse.vtp.desktop.editors.voice.editor.VoiceEditor,15,2
200811,org.eclipse.weaver.globalWeaverEditorID,85,1
200811,org.eclipse.wst.css.core.csssource.source,38843,4349
200811,org.eclipse.wst.dtd.core.dtdsource.source,2779,447
200811,org.eclipse.wst.html.core.htmlsource.source,95281,7873
200811,org.eclipse.wst.javascript.ui.internal.editor.JSMultiPageEditorPart,41,2
200811,org.eclipse.wst.jsdt.ui.ClassFileEditor,628,204
200811,org.eclipse.wst.jsdt.ui.CompilationUnitEditor,67141,5009
200811,org.eclipse.wst.rdb.internal.sqlscrapbook.editor.SQLScrapbookEditor,4,1
200811,org.eclipse.wst.server.ui.editor,10065,3063
200811,org.eclipse.wst.sse.ui.StructuredTextEditor,545,14
200811,org.eclipse.wst.wsdl.ui.internal.WSDLEditor,6568,809
200811,org.eclipse.wst.xml.ui.ineditors.PersistenceEditor,1,1
200811,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,379549,27322
200811,org.eclipse.wst.xml.vex.ui.VexEditor,1,1
200811,org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor,13352,1409
200811,org.eclipse.wst.xsl.ui.XSLEditor,1869,88
200811,org.eclipse.xsd.presentation.XSDEditorID,107,19
200811,org.eclipse.xtend.check.editor.CheckEditor,5,1
200811,org.eclipse.xtend.ui.XtendEditor,4,1
200811,org.eclipse.xtext.reference.ReferenceGrammar,3,1
200811,org.eclipse.xtext.Xtext,1,1
200812,org.eclipse.ajdt.internal.ui.editor.CompilationUnitEditor,2986,197
200812,org.eclipse.am3.tools.tge,137,6
200812,org.eclipse.ant.ui.internal.editor.AntEditor,64723,7324
200812,org.eclipse.birt.report.debug.internal.ui.script.editor.DebugJsEditor,7,1
200812,org.eclipse.birt.report.designer.ui.editors.IDEReportDocumentEditor,3,2
200812,org.eclipse.birt.report.designer.ui.editors.LibraryEditor,430,46
200812,org.eclipse.birt.report.designer.ui.editors.ReportEditor,17907,533
200812,org.eclipse.birt.report.designer.ui.editors.TemplateEditor,107,17
200812,org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor,7,5
200812,org.eclipse.bpel.ui.bpeleditor,55,10
200812,org.eclipse.buckminster.ui.editor.QueryEditor,95,7
200812,org.eclipse.buckminster.ui.editors.CSPECEditor,31,8
200812,org.eclipse.buckminster.ui.editors.RMAPEditor,48,3
200812,org.eclipse.cdt.debug.ui.disassemblyEditor,4,3
200812,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,2136,672
200812,org.eclipse.cdt.make.editor,14667,2051
200812,org.eclipse.cdt.ui.binaryEditor,1519,751
200812,org.eclipse.cdt.ui.editor.asm.AsmEditor,3233,278
200812,org.eclipse.cdt.ui.editor.CEditor,588579,9269
200812,org.eclipse.cobol.ui.editor.COBOLEditor,37,3
200812,org.eclipse.compare.CompareEditor,111340,11725
200812,org.eclipse.dali.ui.PersistenceXMLEditor,18,1
200812,org.eclipse.datatools.sqltools.data.internal.ui.editor.tableDataEditor,1876,344
200812,org.eclipse.datatools.sqltools.internal.sqlscrapbook.editor.SQLScrapbookEditor,1,1
200812,org.eclipse.datatools.sqltools.routineeditor.internal.RoutineEditor,30,9
200812,org.eclipse.datatools.sqltools.sqlbuilder,35,17
200812,org.eclipse.datatools.sqltools.sqleditor.SQLEditor,1106,134
200812,org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor,31714,3663
200812,org.eclipse.dd.ipxact.editor.ui.editors.IP-XACTMultiPageEditor,7,5
200812,org.eclipse.debug.ui.NoSourceFoundEditor,69,27
200812,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,14165,4896
200812,org.eclipse.dltk.javascript.ui.editor.JavascriptEditor,84,10
200812,org.eclipse.dltk.python.ui.editor.PythonEditor,493,18
200812,org.eclipse.dltk.ruby.ui.editor.RubyEditor,4792,126
200812,org.eclipse.dltk.tcl.ui.editor.TclEditor,1372,34
200812,org.eclipse.emf.cdo.ui.CDOEditor,1,1
200812,org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID,1725,216
200812,org.eclipse.emf.ecore.presentation.EcoreEditorID,2944,300
200812,org.eclipse.emf.ecore.presentation.ReflectiveEditorID,1122,131
200812,org.eclipse.emf.ecore.presentation.XMLReflectiveEditorID,5,2
200812,org.eclipse.emf.ecore.sdo.presentation.SDOEditorID,2,1
200812,org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID,1183,97
200812,org.eclipse.emf.emf4net.codegen.csharpgenmodel.presentation.CsharpGenModelEditorID,4,1
200812,org.eclipse.emf.emfatic.ui.editor.EmfaticEditor,101,3
200812,org.eclipse.emf.examples.extlibrary.presentation.EXTLibraryEditorID,3,1
200812,org.eclipse.emf.java.presentation.JavaEditorID,3,3
200812,org.eclipse.emf.mapping.ecore2ecore.presentation.Ecore2EcoreEditorID,14,5
200812,org.eclipse.emf.mapping.ecore2xml.presentation.Ecore2XMLEditorID,24,12
200812,org.eclipse.emf.mapping.xsd2ecore.presentation.XSD2EcoreEditorID,19,8
200812,org.eclipse.emf.workspace.examples.extlibrary.presentation.EXTLibraryEditorID,2,1
200812,org.eclipse.epsilon.dt.exeed.ExeedEditor,6,2
200812,org.eclipse.epsilon.eol.dt.editor.EolEditor,2,1
200812,org.eclipse.epsilon.etl.dt.editor.EtlEditor,11,1
200812,org.eclipse.epsilon.evl.dt.editor.EvlEditor,7,1
200812,org.eclipse.epsilon.fptc.system.diagram.part.SystemDiagramEditorID,6,1
200812,org.eclipse.epsilon.hutn.dt.editor.HutnEditor,3,1
200812,org.eclipse.erm.schema.diagram.part.ErmDiagramEditorID,10,1
200812,org.eclipse.exadel.xstudio.ui.texteditors.jspeditor.JSPTextEditor,3,1
200812,org.eclipse.example.library.presentation.LibraryEditorID,12,2
200812,org.eclipse.gef.TextEditor,3,2
200812,org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID,245,39
200812,org.eclipse.gmf.ecore.part.EcoreDiagramEditorID,562,72
200812,org.eclipse.gmf.examples.mindmap.diagram.part.MindmapDiagramEditorID,24,5
200812,org.eclipse.gmf.gmfgraph.presentation.GMFGraphEditorID,51,10
200812,org.eclipse.gmf.graphdef.editor.part.GMFGraphDiagramEditorID,1,1
200812,org.eclipse.gmf.map.editor.part.GMFMapDiagramEditorID,3,1
200812,org.eclipse.gmf.mappings.presentation.GMFMapEditorID,1231,63
200812,org.eclipse.gmf.tooldef.presentation.GMFToolEditorID,349,46
200812,org.eclipse.gmf.xpand.XpandEditor,16,5
200812,org.eclipse.gmt.am3.platform.ui.editors.MegamodelEditor,9,1
200812,org.eclipse.gmt.gems.dsml.metamodel2.editor,131,1
200812,org.eclipse.hibachi.ui.editor.AdaEditor,22,3
200812,org.eclipse.hyades.probekit.editor.internal.presentation.ProbekitEditorID,26,2
200812,org.eclipse.hyades.sdb.internal.editors.SymptomDBEditor,1,1
200812,org.eclipse.hyades.test.ui.editor.DatapoolEditorPart,1,1
200812,org.eclipse.hyades.test.ui.editor.TestSuiteEditorPart,46,13
200812,org.eclipse.hyades.test.ui.forms.editor.TestLogViewer,1,1
200812,org.eclipse.hyades.trace.ui.internal.editors.TRCAgentEditor,14,3
200812,org.eclipse.hyades.trace.ui.internal.editors.TRCProcessEditor,7,2
200812,org.eclipse.imp.runtime.impEditor,971,18
200812,org.eclipse.jdt.debug.ui.SnippetEditor,1762,321
200812,org.eclipse.jdt.ui.ClassFileEditor,123773,21226
200812,org.eclipse.jdt.ui.CompilationUnitEditor,5127185,79429
200812,org.eclipse.jdt.ui.DefaultTextEditor,56,14
200812,org.eclipse.jdt.ui.JARDescEditor,260,109
200812,org.eclipse.jdt.ui.PropertiesFileEditor,82397,12188
200812,org.eclipse.jdtdt.junit,1,1
200812,org.eclipse.jem.beaninfo.OverrideEditor,4,2
200812,org.eclipse.jet.editor.JETEditor,163,6
200812,org.eclipse.jpt.ui.internal.editors.PersistenceEditor,5671,1225
200812,org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor,7590,1157
200812,org.eclipse.jst.jsp.core.cssjspsource.source,1112,37
200812,org.eclipse.jst.jsp.core.jspsource.source,485746,17152
200812,org.eclipse.jst.pagedesigner.PageDesignerEditor,20356,1141
200812,org.eclipse.jwt.we.editors.WEEditor,162,6
