yearmonth,command,executeCount,userCount
200810,org.eclipse.birt.report.designer.ui.command.deleteCommand,411,131
200810,org.eclipse.birt.report.designer.ui.command.deleteGroupCommand,15,12
200810,org.eclipse.birt.report.designer.ui.command.deleteRowCommand,126,50
200810,org.eclipse.birt.report.designer.ui.command.editBindingCommand,169,53
200810,org.eclipse.birt.report.designer.ui.command.editGroupCommand,72,32
200810,org.eclipse.birt.report.designer.ui.command.editStyleCommand,78,27
200810,org.eclipse.birt.report.designer.ui.command.insertColumnCommand,143,56
200810,org.eclipse.birt.report.designer.ui.command.insertGroupCommand,115,48
200810,org.eclipse.birt.report.designer.ui.command.insertRowCommand,126,52
200810,org.eclipse.birt.report.designer.ui.command.mergeCommand,166,49
200810,org.eclipse.birt.report.designer.ui.command.newStyleCommand,54,24
200810,org.eclipse.birt.report.designer.ui.command.pasteAction,354,86
200810,org.eclipse.birt.report.designer.ui.command.refreshLibraryCommand,21,8
200810,org.eclipse.birt.report.designer.ui.command.reloadCssStyleCommand,8,3
200810,org.eclipse.birt.report.designer.ui.command.resetImageSizeCommand,2,2
200810,org.eclipse.birt.report.designer.ui.command.splitCommand,11,6
200810,org.eclipse.birt.report.designer.ui.ReportPerspective,43,36
200810,org.eclipse.birt.report.item.crosstab.ui.createCrosstab,67,30
200810,org.eclipse.birt.report.item.crosstab.ui.createCube,1,1
200810,org.eclipse.cdt.debug.ui.command.openDisassembly,1,1
200810,org.eclipse.cdt.debug.ui.localCShortcut.debug,662,389
200810,org.eclipse.cdt.debug.ui.localCShortcut.run,4941,1323
200810,org.eclipse.cdt.make.ui.edit.text.makefile.comment,4,2
200810,org.eclipse.cdt.make.ui.targetBuildCommand,241,95
200810,org.eclipse.cdt.make.ui.targetCreateCommand,154,106
200810,org.eclipse.cdt.ui.CPerspective,650,319
200810,org.eclipse.cdt.ui.edit.open.call.hierarchy,1183,318
200810,org.eclipse.cdt.ui.edit.open.include.browser,93,75
200810,org.eclipse.cdt.ui.edit.open.outline,680,224
200810,org.eclipse.cdt.ui.edit.open.quick.macro.explorer,135,82
200810,org.eclipse.cdt.ui.edit.open.quick.type.hierarchy,191,136
200810,org.eclipse.cdt.ui.edit.open.type.hierarchy,738,271
200810,org.eclipse.cdt.ui.edit.opendecl,16709,1604
200810,org.eclipse.cdt.ui.edit.text.c.add.block.comment,285,104
200810,org.eclipse.cdt.ui.edit.text.c.add.include,165,81
200810,org.eclipse.cdt.ui.edit.text.c.find.word,127,61
200810,org.eclipse.cdt.ui.edit.text.c.format,5734,862
200810,org.eclipse.cdt.ui.edit.text.c.goto.matching.bracket,625,52
200810,org.eclipse.cdt.ui.edit.text.c.goto.next.bookmark,68,10
200810,org.eclipse.cdt.ui.edit.text.c.goto.next.member,370,82
200810,org.eclipse.cdt.ui.edit.text.c.goto.prev.member,286,67
200810,org.eclipse.cdt.ui.edit.text.c.indent,1817,309
200810,org.eclipse.cdt.ui.edit.text.c.refactor.undo,1,1
200810,org.eclipse.cdt.ui.edit.text.c.remove.block.comment,57,22
200810,org.eclipse.cdt.ui.edit.text.c.rename.element,10,2
200810,org.eclipse.cdt.ui.edit.text.c.toggle.comment,6515,921
200810,org.eclipse.cdt.ui.edit.text.c.toggle.source.header,7647,717
200810,org.eclipse.cdt.ui.edit.text.c.toggleMarkOccurrences,235,97
200810,org.eclipse.cdt.ui.edit.text.rename.element,1201,360
200810,org.eclipse.cdt.ui.hover.backwardMacroExpansion,145,13
200810,org.eclipse.cdt.ui.hover.forwardMacroExpansion,147,12
200810,org.eclipse.cdt.ui.navigate.open.element.in.call.hierarchy,7,6
200810,org.eclipse.cdt.ui.navigate.open.type.in.hierarchy,53,39
200810,org.eclipse.cdt.ui.navigate.opentype,464,203
200810,org.eclipse.cdt.ui.refactor.extract.constant,57,46
200810,org.eclipse.cdt.ui.refactor.extract.function,75,44
200810,org.eclipse.cdt.ui.refactor.getters.and.setters,114,69
200810,org.eclipse.cdt.ui.refactor.hide.method,6,5
200810,org.eclipse.cdt.ui.refactor.implement.method,226,83
200810,org.eclipse.cdt.ui.search.finddecl,327,228
200810,org.eclipse.cdt.ui.search.findrefs,558,160
200810,org.eclipse.cdt.ui.specific_content_assist.command,123,6
200810,org.eclipse.compare.copyAllLeftToRight,295,45
200810,org.eclipse.compare.copyAllRightToLeft,1980,683
200810,org.eclipse.compare.copyLeftToRight,1502,113
200810,org.eclipse.compare.copyRightToLeft,8018,1069
200810,org.eclipse.compare.ignoreWhiteSpace,253,108
200810,org.eclipse.compare.selectNextChange,9295,390
200810,org.eclipse.compare.selectPreviousChange,322,87
200810,org.eclipse.contribution.xref.show.xref.view,3,3
200810,org.eclipse.datatools.connectivity.commands.addprofile,193,139
200810,org.eclipse.datatools.connectivity.commands.addrepository,1,1
200810,org.eclipse.datatools.connectivity.commands.export,21,21
200810,org.eclipse.datatools.connectivity.commands.import,40,34
200810,org.eclipse.datatools.connectivity.commands.showcategory,49,22
200810,org.eclipse.datatools.sqltools.debugger.perspectives.DebuggerPerspective,41,38
200810,org.eclipse.datatools.sqltools.result.removeAllInstances,232,121
200810,org.eclipse.datatools.sqltools.result.removeInstance,126,44
200810,org.eclipse.datatools.sqltools.result.terminate,79,50
200810,org.eclipse.datatools.sqltools.sqleditor.DMLDialogSelectionAction,111,73
200810,org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction,2808,259
200810,org.eclipse.datatools.sqltools.sqleditor.ExecuteSQLAction,1404,294
200810,org.eclipse.datatools.sqltools.sqleditor.perspectives.EditorPerspective,62,58
200810,org.eclipse.datatools.sqltools.sqleditor.refreshFromDatabaseAction,3,1
200810,org.eclipse.datatools.sqltools.sqleditor.runAction,3,2
200810,org.eclipse.datatools.sqltools.sqleditor.saveAsTemplateAction,1,1
200810,org.eclipse.datatools.sqltools.sqleditor.toggleCommentAction,26,12
200810,org.eclipse.datatools.sqltools.sqlscrapbook.commands.openscrapbook,74,56
200810,org.eclipse.debug.ui.actions.WatchCommand,141,111
200810,org.eclipse.debug.ui.commands.DebugLast,36135,5526
200810,org.eclipse.debug.ui.commands.eof,3182,1110
200810,org.eclipse.debug.ui.commands.OpenDebugConfigurations,3506,1420
200810,org.eclipse.debug.ui.commands.OpenProfileConfigurations,44,30
200810,org.eclipse.debug.ui.commands.OpenRunConfigurations,12146,3661
200810,org.eclipse.debug.ui.commands.ProfileLast,36,19
200810,org.eclipse.debug.ui.commands.RemoveAllBreakpoints,525,318
200810,org.eclipse.debug.ui.commands.Resume,290850,14600
200810,org.eclipse.debug.ui.commands.RunLast,123184,10288
200810,org.eclipse.debug.ui.commands.RunToLine,1847,570
200810,org.eclipse.debug.ui.commands.SkipAllBreakpoints,261,108
200810,org.eclipse.debug.ui.commands.StepInto,182161,9305
200810,org.eclipse.debug.ui.commands.StepOver,1069145,14139
200810,org.eclipse.debug.ui.commands.StepReturn,30598,3909
200810,org.eclipse.debug.ui.commands.Suspend,30,25
200810,org.eclipse.debug.ui.commands.Terminate,41101,10389
200810,org.eclipse.debug.ui.commands.TerminateAndRelaunch,789,231
200810,org.eclipse.debug.ui.commands.ToggleBreakpoint,4403,983
200810,org.eclipse.debug.ui.commands.ToggleLineBreakpoint,144,63
200810,org.eclipse.debug.ui.commands.ToggleMethodBreakpoint,38,26
200810,org.eclipse.debug.ui.commands.ToggleStepFilters,238,126
200810,org.eclipse.debug.ui.commands.ToggleWatchpoint,38,26
200810,org.eclipse.debug.ui.DebugPerspective,2260,1838
200810,org.eclipse.dlkt.debug.ui.commands.ScriptInspect,1,1
200810,org.eclipse.dltk.debug.ui.commands.ScriptDisplay,1,1
200810,org.eclipse.dltk.debug.ui.commands.ScriptInspect,1,1
200810,org.eclipse.dltk.mylyn.ui.editor.folding.auto,5,2
200810,org.eclipse.dltk.ruby.debug.ui.launchShortcut.run,143,24
200810,org.eclipse.dltk.ruby.ui.navigate.open.type,1,1
200810,org.eclipse.dltk.tcl.debug.ui.launchShortcut.debug,1,1
200810,org.eclipse.dltk.tcl.debug.ui.launchShortcut.run,21,6
200810,org.eclipse.dltk.tcl.testing.launchShortcut.debug,2,2
200810,org.eclipse.dltk.tcl.ui.TclPerspective,2,1
200810,org.eclipse.dltk.ui.edit.text.script.comment,7,4
200810,org.eclipse.dltk.ui.edit.text.script.goto.next.member,1,1
200810,org.eclipse.dltk.ui.edit.text.script.move.element,9,7
200810,org.eclipse.dltk.ui.edit.text.script.open.call.hierarchy,1,1
200810,org.eclipse.dltk.ui.edit.text.script.open.editor,53,23
200810,org.eclipse.dltk.ui.edit.text.script.open.hierarchy,16,11
200810,org.eclipse.dltk.ui.edit.text.script.open.type.hierarchy,8,8
200810,org.eclipse.dltk.ui.edit.text.script.rename.element,59,36
200810,org.eclipse.dltk.ui.edit.text.script.search.references.in.project,1,1
200810,org.eclipse.dltk.ui.edit.text.script.show.outline,9,7
200810,org.eclipse.dltk.ui.edit.text.script.toggle.comment,102,20
200810,org.eclipse.dltk.ui.edit.text.script.uncomment,3,2
200810,org.eclipse.ecf.filetransfer.ui.getFile,2,2
200810,org.eclipse.ecf.presence.ui.commands.browse,23,22
200810,org.eclipse.ecf.presence.ui.rosterCommand.0,3,3
200810,org.eclipse.ecf.presence.ui.rosterCommand.1,4,4
200810,org.eclipse.ecf.presence.ui.rosterCommand.110,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.12,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.13,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.21,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.33,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.36,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.4,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.45,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.69,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.7,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.73,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.77,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.83,1,1
200810,org.eclipse.ecf.presence.ui.rosterCommand.89,1,1
200810,org.eclipse.ecf.ui.perspective.communications,1,1
200810,org.eclipse.emf.ecoretools.diagram.updateDiagram,3,2
200810,org.eclipse.emf.mint.ui.source.CustomizeGeneratedMethodCommand,4,4
200810,org.eclipse.emf.search.ecore.common.ui.OpenFilteredEclassifierMetaElementsSelectionDialogCommand,2,2
200810,org.eclipse.equinox.p2.ui.sdk.install,21,3
200810,org.eclipse.equinox.p2.ui.sdk.tempInstallInfo,4,1
200810,org.eclipse.equinox.p2.ui.sdk.update,45785,21250
200810,org.eclipse.externaltools.ui.replace,1,1
200810,org.eclipse.gef.zoom_in,46,27
200810,org.eclipse.gef.zoom_out,41,25
200810,org.eclipse.gmf.ecore.updateDiagram,9,1
200810,org.eclipse.gmf.ValidateAction,13,1
200810,org.eclipse.gmf.xpand.editor.insertLT,10,2
200810,org.eclipse.gmf.xpand.editor.insertRT,12,2
200810,org.eclipse.help.ui.closeTray,736,361
200810,org.eclipse.hyades.trace.internal.ui.tracePerspective,6,4
200810,org.eclipse.hyades.ui.perspective.TestPerspective,7,7
200810,org.eclipse.jdt.debug.ui.breakpoint.properties,201,84
200810,org.eclipse.jdt.debug.ui.commands.AddClassPrepareBreakpoint,32,30
200810,org.eclipse.jdt.debug.ui.commands.AddExceptionBreakpoint,98,70
200810,org.eclipse.jdt.debug.ui.commands.AllInstances,28,23
200810,org.eclipse.jdt.debug.ui.commands.AllReferences,10,8
200810,org.eclipse.jdt.debug.ui.commands.Display,1850,526
200810,org.eclipse.jdt.debug.ui.commands.Execute,526,170
200810,org.eclipse.jdt.debug.ui.commands.ForceReturn,15,14
200810,org.eclipse.jdt.debug.ui.commands.Inspect,10963,2215
200810,org.eclipse.jdt.debug.ui.commands.StepIntoSelection,113,50
200810,org.eclipse.jdt.debug.ui.commands.Watch,51,34
200810,org.eclipse.jdt.debug.ui.javaAppletShortcut.debug,178,92
200810,org.eclipse.jdt.debug.ui.javaAppletShortcut.run,3531,1087
200810,org.eclipse.jdt.debug.ui.localJavaShortcut.com.instantiations.profiler.launching.profile,8,2
200810,org.eclipse.jdt.debug.ui.localJavaShortcut.debug,5794,2395
200810,org.eclipse.jdt.debug.ui.localJavaShortcut.profile,17,3
200810,org.eclipse.jdt.debug.ui.localJavaShortcut.run,100619,16012
200810,org.eclipse.jdt.junit.gotoTest,99,92
200810,org.eclipse.jdt.junit.junitShortcut.debug,2693,932
200810,org.eclipse.jdt.junit.junitShortcut.profile,1,1
200810,org.eclipse.jdt.junit.junitShortcut.rerunFailedFirst,330,119
200810,org.eclipse.jdt.junit.junitShortcut.rerunLast,18320,2012
200810,org.eclipse.jdt.junit.junitShortcut.run,22496,4511
200810,org.eclipse.jdt.ui.commands.openElementInEditor,8,1
200810,org.eclipse.jdt.ui.correction.addCast,1,1
200810,org.eclipse.jdt.ui.correction.addImport,2,1
200810,org.eclipse.jdt.ui.correction.addSuppressWarnings,3,1
200810,org.eclipse.jdt.ui.correction.assignToField.assist,25,22
200810,org.eclipse.jdt.ui.correction.assignToLocal.assist,393,106
200810,org.eclipse.jdt.ui.correction.renameInFile.assist,849,297
200810,org.eclipse.jdt.ui.correction.splitJoinVariableDeclaration.assist,2,1
200810,org.eclipse.jDt.ui.edit.te8t.java.correction.assist.pro0osals,1,1
200810,org.eclipse.jdt.ui.edit.text.java.add.block.comment,3295,1292
200810,org.eclipse.jdt.ui.edit.text.java.add.import,7809,1610
200810,org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment,7391,1603
200810,org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors,829,587
200810,org.eclipse.jdt.ui.edit.text.java.change.type,39,30
200810,org.eclipse.jdt.ui.edit.text.java.clean.up,1120,444
200810,org.eclipse.jdt.ui.edit.text.java.comment,54,8
200810,org.eclipse.jdt.ui.edit.text.java.convert.anonymous.to.nested,64,46
200810,org.eclipse.jdt.ui.edit.text.java.copy.qualified.name,1598,1053
200810,org.eclipse.jdt.ui.edit.text.java.corr.ction.assist.proposals,1,1
200810,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,68945,9238
200810,org.eclipse.jdt.ui.edit.text.java.create.delegate.methods,291,203
200810,org.eclipse.jdt.ui.edit.text.java.create.getter.setter,16702,7520
200810,org.eclipse.jdt.ui.edit.text.java.externalize.strings,224,135
200810,org.eclipse.jdt.ui.edit.text.java.extract.class,249,179
200810,org.eclipse.jdt.ui.edit.text.java.extract.constant,834,346
200810,org.eclipse.jdt.ui.edit.text.java.extract.interface,347,234
200810,org.eclipse.jdt.ui.edit.text.java.extract.local.variable,2976,1021
200810,org.eclipse.jdt.ui.edit.text.java.extract.method,2596,1202
200810,org.eclipse.jdt.ui.edit.text.java.extract.superclass,139,101
200810,org.eclipse.jdt.ui.edit.text.java.find.broken.nls.keys,28,25
200810,org.eclipse.jdt.ui.edit.text.java.folding.collapseComments,16,11
200810,org.eclipse.jdt.ui.edit.text.java.folding.collapseMembers,13,11
200810,org.eclipse.jdt.ui.edit.text.java.format,105144,10805
200810,org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields,2348,1326
200810,org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals,397,232
200810,org.eclipse.jdt.ui.edit.text.java.generate.tostring,8,3
200810,org.eclipse.jdt.ui.edit.text.java.goto.matching.bracket,1679,461
200810,org.eclipse.jdt.ui.edit.text.java.goto.next.member,2485,705
200810,org.eclipse.jdt.ui.edit.text.java.goto.previous.member,1874,401
200810,org.eclipse.jdt.ui.edit.text.java.gotoBreadcrumb,773,470
200810,org.eclipse.jdt.ui.edit.text.java.indent,11998,3168
200810,org.eclipse.jdt.ui.edit.text.java.infer.type.arguments,190,155
200810,org.eclipse.jdt.ui.edit.text.java.inline,938,418
200810,org.eclipse.jdt.ui.edit.text.java.introduce.factory,21,15
200810,org.eclipse.jdt.ui.edit.text.java.introduce.indirection,34,22
200810,org.eclipse.jdt.ui.edit.text.java.introduce.parameter,100,56
200810,org.eclipse.jdt.ui.edit.text.java.introduce.parameter.object,53,46
200810,org.eclipse.jdt.ui.edit.text.java.modify.method.parameters,1092,525
200810,org.eclipse.jdt.ui.edit.text.java.move.element,3176,1580
200810,org.eclipse.jdt.ui.edit.text.java.move.inner.to.top.level,158,104
200810,org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy,11685,2944
200810,org.eclipse.jdt.ui.edit.text.java.open.editor,127824,13740
200810,org.eclipse.jdt.ui.edit.text.java.open.external.javadoc,659,335
200810,org.eclipse.jdt.ui.edit.text.java.open.hierarchy,11267,3257
200810,org.eclipse.jdt.ui.edit.text.java.open.super.implementation,13,10
200810,org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy,7994,3451
200810,org.eclipse.jdt.ui.edit.text.java.organize.imports,75432,12023
200810,org.eclipse.jdt.ui.edit.text.java.override.methods,3488,1943
200810,org.eclipse.jdt.ui.edit.text.java.promote.local.variable,361,169
200810,org.eclipse.jdt.ui.edit.text.java.pull.up,291,177
200810,org.eclipse.jdt.ui.edit.text.java.push.down,65,44
200810,org.eclipse.jdt.ui.edit.text.java.quick.format,134,82
200810,org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu,1433,592
200810,org.eclipse.jdt.ui.edit.text.java.remove.block.comment,810,398
200810,org.eclipse.jdt.ui.edit.text.java.rename.element,44715,12665
200810,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.hierarchy,44,29
200810,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.project,365,188
200810,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.working.set,17,17
200810,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.workspace,1483,981
200810,org.eclipse.jdt.ui.edit.text.java.search.implementors.in.project,21,14
200810,org.eclipse.jdt.ui.edit.text.java.search.implementors.in.working.set,3,2
200810,org.eclipse.jdt.ui.edit.text.java.search.implementors.in.workspace,37,25
200810,org.eclipse.jdt.ui.edit.text.java.search.occurrences.in.file,45,24
200810,org.eclipse.jdt.ui.edit.text.java.search.occurrences.in.file.quickMenu,432,158
200810,org.eclipse.jdt.ui.edit.text.java.search.read.access.in.project,3,3
200810,org.eclipse.jdt.ui.edit.text.java.search.read.access.in.working.set,2,2
200810,org.eclipse.jdt.ui.edit.text.java.search.read.access.in.workspace,5,5
200810,org.eclipse.jdt.ui.edit.text.java.search.references.in.hierarchy,146,102
200810,org.eclipse.jdt.ui.edit.text.java.search.references.in.project,7517,2227
200810,org.eclipse.jdt.ui.edit.text.java.search.references.in.working.set,83,69
200810,org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace,21487,4563
200810,org.eclipse.jdt.ui.edit.text.java.search.write.access.in.hierarchy,3,2
200810,org.eclipse.jdt.ui.edit.text.java.search.write.access.in.project,21,11
200810,org.eclipse.jdt.ui.edit.text.java.search.write.access.in.workspace,29,23
200810,org.eclipse.jdt.ui.edit.text.java.select.enclosing,2485,190
200810,org.eclipse.jdt.ui.edit.text.java.select.last,237,72
200810,org.eclipse.jdt.ui.edit.text.java.select.next,1111,259
200810,org.eclipse.jdt.ui.edit.text.java.select.previous,1023,264
200810,org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field,508,161
200810,org.eclipse.jdt.ui.edit.text.java.show.in.package.view,30,7
200810,org.eclipse.jdt.ui.edit.text.java.show.javadoc,1,1
200810,org.eclipse.jdt.ui.edit.text.java.show.outline,20739,3989
200810,org.eclipse.jdt.ui.edit.text.java.sort.members,932,330
200810,org.eclipse.jdt.ui.edit.text.java.source.quickMenu,5065,1640
200810,org.eclipse.jdt.ui.edit.text.java.surround.with.quickMenu,579,294
200810,org.eclipse.jdt.ui.edit.text.java.surround.with.try.catch,1488,807
200810,org.eclipse.jdt.ui.edit.text.java.toggle.comment,60590,10059
200810,org.eclipse.jdt.ui.edit.text.java.toggleBreadcrumb,1958,697
200810,org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences,2018,898
200810,org.eclipse.jdt.ui.edit.text.java.uncomment,29,6
200810,org.eclipse.jdt.ui.edit.text.java.use.supertype,27,24
200810,org.eclipse.jdt.ui.edit.text.remove.occurrence.annotations,18,15
200810,org.eclipse.jdt.ui.generate.javadoc,2002,905
200810,org.eclipse.jdt.ui.JavaBrowsingPerspective,1505,1277
200810,org.eclipse.jdt.ui.JavaPerspective,6943,4346
200810,org.eclipse.jdt.ui.navigate.gotopackage,16,10
200810,org.eclipse.jdt.ui.navigate.gototype,29,13
200810,org.eclipse.jdt.ui.navigate.java.open.structure,398,164
200810,org.eclipse.jdt.ui.navigate.open.type,49405,6847
200810,org.eclipse.jdt.ui.navigate.open.type.in.hierarchy,687,401
200810,org.eclipse.jdt.ui.PackageExplorer,1,1
200810,org.eclipse.jdt.ui.PackagesView,1,1
200810,org.eclipse.jdt.ui.refactor.migrate.jar,128,113
200810,org.eclipse.jdt.ui.SourceView,2,1
200810,org.eclipse.jdt.ui.specific_content_assist.command,735,37
200810,org.eclipse.jet.ui.shortcut1.run,5,3
200810,org.eclipse.jpt.ui.entityMappingsAddPersistentClass,7,5
200810,org.eclipse.jpt.ui.persistentAttributeAddToXml,3,2
200810,org.eclipse.jpt.ui.persistentAttributeAddToXmlAndMap,10,2
200810,org.eclipse.jpt.ui.persistentAttributeMapAs,24,8
200810,org.eclipse.jpt.ui.persistentAttributeRemoveFromXml,1,1
200810,org.eclipse.jpt.ui.persistentTypeMapAs,12,6
200810,org.eclipse.jpt.ui.persistentTypeRemovePersistentClass,3,2
200810,org.eclipse.jst.j2ee.J2EEPerspective,121,104
200810,org.eclipse.jst.jsp.ui.refactor.rename,40,30
200810,org.eclipse.jst.pagedesigner.design,215,66
200810,org.eclipse.jst.pagedesigner.horizotal,151,59
200810,org.eclipse.jst.pagedesigner.source,373,92
200810,org.eclipse.jst.pagedesigner.vertical,381,119
200810,org.eclipse.jwt.we.startCommand,2,1
200810,org.eclipse.laszlo.rct.lzx.debug.ui.localLaszloShortcut.run,3,1
200810,org.eclipse.linuxtools.changelog.core.actions.KeyActionCommand,56,2
200810,org.eclipse.ltk.ui.refactor.apply.refactoring.script,19,19
200810,org.eclipse.ltk.ui.refactor.create.refactoring.script,56,54
200810,org.eclipse.ltk.ui.refactor.show.refactoring.history,47,40
200810,org.eclipse.ltk.ui.refactoring.commands.deleteResources,65005,25954
200810,org.eclipse.ltk.ui.refactoring.commands.moveResources,710,455
200810,org.eclipse.ltk.ui.refactoring.commands.renameResource,10620,4753
200810,org.eclipse.m2m.atl.adt.atlPerspective,1,1
200810,org.eclipse.mtj.jadLaunchShortcuts.debug,1,1
200810,org.eclipse.mtj.jadLaunchShortcuts.run,13,7
200810,org.eclipse.mtj.launchShortcuts.debug,10,4
200810,org.eclipse.mtj.launchShortcuts.run,49,19
200810,org.eclipse.mylyn.context.ui.commands.interest.decrement,371,101
200810,org.eclipse.mylyn.context.ui.commands.interest.increment,91,27
200810,org.eclipse.mylyn.context.ui.commands.open.context.dialog,165,140
200810,org.eclipse.mylyn.context.ui.commands.task.attachContext,7,7
200810,org.eclipse.mylyn.context.ui.commands.task.clearContext,8,8
200810,org.eclipse.mylyn.context.ui.commands.task.copyContext,15,9
200810,org.eclipse.mylyn.context.ui.commands.task.retrieveContext,12,2
200810,org.eclipse.mylyn.java.ui.editor.folding.auto,788,346
200810,org.eclipse.mylyn.tasks.bugs.commands.newTaskFromMarker,55,52
200810,org.eclipse.mylyn.tasks.ui.command.activateTask,337,252
200810,org.eclipse.mylyn.tasks.ui.command.addTaskRepository,858,606
200810,org.eclipse.mylyn.tasks.ui.command.attachment.openInBrowser,10,4
200810,org.eclipse.mylyn.tasks.ui.command.attachment.openInDefaultEditor,7,5
200810,org.eclipse.mylyn.tasks.ui.command.deactivateAllTasks,81,39
200810,org.eclipse.mylyn.tasks.ui.command.goToNextUnread,20,1
200810,org.eclipse.mylyn.tasks.ui.command.goToPreviousUnread,1,1
200810,org.eclipse.mylyn.tasks.ui.command.markTaskComplete,188,82
200810,org.eclipse.mylyn.tasks.ui.command.markTaskIncomplete,5,5
200810,org.eclipse.mylyn.tasks.ui.command.markTaskRead,169,44
200810,org.eclipse.mylyn.tasks.ui.command.markTaskUnread,6,6
200810,org.eclipse.mylyn.tasks.ui.command.maximizePart,1,1
200810,org.eclipse.mylyn.tasks.ui.command.new.local.task,242,101
200810,org.eclipse.mylyn.tasks.ui.command.new.subtask,49,11
200810,org.eclipse.mylyn.tasks.ui.command.openRemoteTask,76,55
200810,org.eclipse.mylyn.tasks.ui.command.openSelectedTask,2,1
200810,org.eclipse.mylyn.tasks.ui.command.openTask,984,861
200810,org.eclipse.mylyn.tasks.ui.command.searchForTask,39,25
200810,org.eclipse.mylyn.tasks.ui.views.tasks,2,1
200810,org.eclipse.mylyn.web.open.browser.editor,7,5
200810,org.eclipse.nab.mwt.ab.core.MwtMenuOpenWindow,1,1
200810,org.eclipse.pde.runtime.spy.commands.spyCommand,126,49
200810,org.eclipse.pde.ui.edit.text.format,27,5
200810,org.eclipse.pde.ui.EquinoxLaunchShortcut.debug,12,4
200810,org.eclipse.pde.ui.EquinoxLaunchShortcut.run,80,42
200810,org.eclipse.pde.ui.junitWorkbenchShortcut.debug,4,4
200810,org.eclipse.pde.ui.junitWorkbenchShortcut.run,87,35
200810,org.eclipse.pde.ui.openPluginArtifact,185,141
200810,org.eclipse.pde.ui.quickOutline,5,4
200810,org.eclipse.pde.ui.runtimeWorkbenchShortcut.debug,79,39
200810,org.eclipse.pde.ui.runtimeWorkbenchShortcut.profile,1,1
200810,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1088,378
200810,org.eclipse.pde.ui.swtLaunchShortcut.run,1,1
200810,org.eclipse.pdt.ui.edit.text.php.show.outline,21,7
200810,org.eclipse.photran.debug.ui.localCShortcut.debug,1,1
200810,org.eclipse.photran.debug.ui.localCShortcut.run,12,9
200810,org.eclipse.photran.ui.CommentCommand,31,11
200810,org.eclipse.photran.ui.IntroImplicitNoneRefactoringCommand,17,4
200810,org.eclipse.photran.ui.MoveCommonToModuleRefactoringCommand,1,1
200810,org.eclipse.photran.ui.OpenDeclarationCommand,19,8
200810,org.eclipse.photran.ui.RenameRefactoringCommand,4,2
200810,org.eclipse.photran.ui.SelectEnclosingScopeCommand,1,1
200810,org.eclipse.photran.ui.vpg.FortranFindReferencesFileCommand,1,1
200810,org.eclipse.photran.ui.vpg.FortranFindReferencesWorkspaceCommand,1,1
200810,org.eclipse.php.debug.ui.PHPDebugPerspective,17,17
200810,org.eclipse.php.deubg.ui.phpexeShortcut.debug,30,17
200810,org.eclipse.php.deubg.ui.phpexeShortcut.run,67,29
200810,org.eclipse.php.perspective,39,23
200810,org.eclipse.php.server.ui.phpServerShortcut.debug,58,20
200810,org.eclipse.php.server.ui.phpServerShortcut.profile,1,1
200810,org.eclipse.php.server.ui.phpServerShortcut.run,87,26
200810,org.eclipse.php.ui.edit.OpenFunctionsManualAction,12,4
200810,org.eclipse.php.ui.edit.text.add.description,16,5
200810,org.eclipse.php.ui.edit.text.move.element,1,1
200810,org.eclipse.php.ui.edit.text.open.editor,2,2
200810,org.eclipse.php.ui.edit.text.OpenDeclaration,315,53
200810,org.eclipse.php.ui.edit.text.php.open.call.hierarchy,11,6
200810,org.eclipse.php.ui.edit.text.php.open.type.hierarchy,8,6
200810,org.eclipse.php.ui.edit.text.rename.element,14,6
200810,org.eclipse.php.ui.edit.text.show.phpdoc,22,13
200810,org.eclipse.php.ui.edit.text.toggle.comment,26,5
200810,org.eclipse.php.ui.edit.text.toggleMarkOccurrences,10,5
200810,org.eclipse.php.ui.editor.goto.matching.bracket,6,3
