yearmonth,view,executeCount,userCount
200809,org.eclipse.ptp.debug.ui.views.PVariableView,1,1
200809,org.eclipse.ptp.debug.ui.views.SignalsView,1,1
200809,org.eclipse.ptp.ui.views.parallelJobsView,3,1
200809,org.eclipse.ptp.ui.views.parallelMachinesView,7,2
200809,org.eclipse.ptp.ui.views.resourceManagerView,9,2
200809,org.eclipse.rse.discovery.view.MultipleView,14,1
200809,org.eclipse.rse.shells.ui.view.commandsView,309,55
200809,org.eclipse.rse.terminals.ui.view.TerminalView,701,73
200809,org.eclipse.rse.ui.view.monitorView,55,23
200809,org.eclipse.rse.ui.view.scratchpad.SystemScratchpadViewPart,85,31
200809,org.eclipse.rse.ui.view.SystemSearchView,223,64
200809,org.eclipse.rse.ui.view.systemTableView,212,93
200809,org.eclipse.rse.ui.view.systemView,3188,258
200809,org.eclipse.rse.ui.view.teamView,71,36
200809,org.eclipse.search.SearchResultView,12,8
200809,org.eclipse.search.ui.views.SearchView,119861,12535
200809,org.eclipse.stp.im.tool.in.bpmneditor.view.ImView,5,2
200809,org.eclipse.stp.sc.common.views.AnnotationView,3,2
200809,org.eclipse.sudoku.ui.views.SudokuView,1,1
200809,org.eclipse.swt.examples.browser.demos.views.BrowserDemoView,4,3
200809,org.eclipse.swt.examples.browserexample.view,4,3
200809,org.eclipse.swt.examples.controls.view,49,12
200809,org.eclipse.swt.examples.customcontrols.view,13,9
200809,org.eclipse.swt.examples.launcher.view,32,10
200809,org.eclipse.swt.examples.layouts.view,8,4
200809,org.eclipse.swt.examples.ole.win32.browserView,1,1
200809,org.eclipse.swt.examples.paint.view,10,5
200809,org.eclipse.swt.sleak.views.SleakView,2,1
200809,org.eclipse.swt.win32.extension.examples.view,1,1
200809,org.eclipse.target.ui.SiteExplorerView,29,6
200809,org.eclipse.team.bugs.bugView,1,1
200809,org.eclipse.team.ccvs.ui.AnnotateView,8,3
200809,org.eclipse.team.ccvs.ui.EditorsView,127,72
200809,org.eclipse.team.ccvs.ui.RepositoriesView,5658,1961
200809,org.eclipse.team.svn.ui.properties.PropertiesView,658,351
200809,org.eclipse.team.svn.ui.properties.RevPropertiesView,50,25
200809,org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser,796,405
200809,org.eclipse.team.svn.ui.repository.RepositoriesView,4750,1463
200809,org.eclipse.team.sync.views.SynchronizeView,76389,7735
200809,org.eclipse.team.ui.GenericHistoryView,24153,5948
200809,org.eclipse.tigerstripe.workbench.views.artifactExplorerViewNew,28,1
200809,org.eclipse.tm.terminal.view.TerminalView,95,15
200809,org.eclipse.tptp.platform.analysis.core.ui.views.ResultsFrameView,1,1
200809,org.eclipse.tptp.platform.analysis.core.ui.views.ResultsView,9,1
200809,org.eclipse.tptp.platform.log.views.internal.views.LogViewer,9,3
200809,org.eclipse.tptp.trace.jvmti.internal.client.views.CallStackViewer,11,4
200809,org.eclipse.tptp.trace.jvmti.internal.client.views.MemoryAnalysisViewer,61,23
200809,org.eclipse.tptp.trace.jvmti.internal.client.views.ThreadAnalysisViewer,24,8
200809,org.eclipse.ui.articles.views.labelview,2,1
200809,org.eclipse.ui.browser.view,1284,115
200809,org.eclipse.ui.cheatsheets.views.CheatSheetView,1001,322
200809,org.eclipse.ui.console.ConsoleView,593153,41728
200809,org.eclipse.ui.examples.contributions.view,1,1
200809,org.eclipse.ui.examples.readmetool.views.SectionsView,1,1
200809,org.eclipse.ui.examples.views.properties.tabbed.article.views.SampleView,1,1
200809,org.eclipse.ui.forms.examples.views.FormView,8,1
200809,org.eclipse.ui.internal.introview,9870,4125
200809,org.eclipse.ui.navigator.ProjectExplorer,449192,26162
200809,org.eclipse.ui.texteditor.TemplatesView,147,58
200809,org.eclipse.ui.views.AllMarkersView,116,38
200809,org.eclipse.ui.views.BookmarkView,665,276
200809,org.eclipse.ui.views.ContentOutline,120449,22812
200809,org.eclipse.ui.views.EditorList,21,4
200809,org.eclipse.ui.views.ProblemView,112340,26546
200809,org.eclipse.ui.views.ProgressView,16954,6487
200809,org.eclipse.ui.views.PropertySheet,19111,5297
200809,org.eclipse.ui.views.ResourceNavigator,126797,7570
200809,org.eclipse.ui.views.TaskList,10744,5117
200809,org.eclipse.ve.internal.java.codegen.editorpart.BeansList,1895,289
200809,org.eclipse.ve.internal.java.codegen.editorpart.XMLViewPart,34,21
200809,org.eclipse.vtp.desktop.views.pallet,2,1
200809,org.eclipse.vtp.desktop.views.ProjectsView,1,1
200809,org.eclipse.wst.common.snippets.internal.ui.SnippetsView,3660,2164
200809,org.eclipse.wst.internet.monitor.view,448,142
200809,org.eclipse.wst.jsdt.callhierarchy.view,2,2
200809,org.eclipse.wst.jsdt.ui.JavadocView,62,38
200809,org.eclipse.wst.jsdt.ui.PackageExplorer,1587,242
200809,org.eclipse.wst.jsdt.ui.SourceView,59,38
200809,org.eclipse.wst.jsdt.ui.TypeHierarchy,81,60
200809,org.eclipse.wst.server.ui.ServersView,158800,12168
200809,org.eclipse.wst.xml.views.XPathView,60,18
200809,org.eclipse.wst.xml.xpath.ui.views.XPathNavigator,2,2
200810,org.eclipse.actf.validation.ui.views.ReportManagerView,4,1
200810,org.eclipse.actf.validation.ui.views.ReportView,3,1
200810,org.eclipse.actf.validation.ui.views.RulebaseView,2,1
200810,org.eclipse.ajdt.ui.diff.ChangesView,27,18
200810,org.eclipse.ajdt.ui.EventTraceView,20,10
200810,org.eclipse.ant.ui.views.AntView,44597,3834
200810,org.eclipse.atf.mozilla.ide.debug.ui.scriptview,1,1
200810,org.eclipse.atf.mozilla.ide.ui.views.console,35,8
200810,org.eclipse.atf.mozilla.ide.ui.views.css,5,4
200810,org.eclipse.atf.mozilla.ide.ui.views.domsource,12,5
200810,org.eclipse.atf.mozilla.ide.ui.views.domwatcher,8,2
200810,org.eclipse.atf.mozilla.ide.ui.views.domwatcher2,2,2
200810,org.eclipse.atf.mozilla.ide.ui.views.inspector,20,6
200810,org.eclipse.atf.mozilla.ide.ui.views.jseval,18,4
200810,org.eclipse.atf.mozilla.ide.ui.views.netmon,19,2
200810,org.eclipse.atf.mozilla.ide.ui.views.xhrmon,7,3
200810,org.eclipse.birt.chart.examples.view.examplesview,21,5
200810,org.eclipse.birt.report.designer.ui.attributes.AttributeView,5104,377
200810,org.eclipse.birt.report.designer.ui.lib.explorer.view,580,191
200810,org.eclipse.birt.report.designer.ui.views.data.DataView,5003,405
200810,org.eclipse.birt.report.examples.view.examplesview,41,12
200810,org.eclipse.buckminster.ui.views.ComponentBrowserView,92,57
200810,org.eclipse.buckminster.ui.views.ComponentOutlineView,50,38
200810,org.eclipse.cdt.debug.ui.DisassemblyView,894,296
200810,org.eclipse.cdt.debug.ui.executablesView,474,312
200810,org.eclipse.cdt.debug.ui.SignalsView,33,14
200810,org.eclipse.cdt.make.ui.views.MakeView,12996,2036
200810,org.eclipse.cdt.ui.callHierarchy,1751,284
200810,org.eclipse.cdt.ui.configurationView,9,1
200810,org.eclipse.cdt.ui.CView,23635,1283
200810,org.eclipse.cdt.ui.includeBrowser,524,249
200810,org.eclipse.cdt.ui.IndexView,186,46
200810,org.eclipse.cdt.ui.tests.DOMAST.DOMAST,14,6
200810,org.eclipse.cdt.ui.typeHierarchy,373,121
200810,org.eclipse.contribution.visualiser.views.Menu,78,37
200810,org.eclipse.contribution.visualiser.views.Visualiser,128,27
200810,org.eclipse.contribution.xref.ui.views.XReferenceView,306,92
200810,org.eclipse.core.tools.metadata.MetadataTreeView,1,1
200810,org.eclipse.datatools.connectivity.DataSourceExplorerNavigator,12472,4997
200810,org.eclipse.datatools.sqltools.plan.planView,450,241
200810,org.eclipse.datatools.sqltools.result.resultView,4974,888
200810,org.eclipse.debug.expressionview,46,14
200810,org.eclipse.debug.ui.BreakpointView,17393,5845
200810,org.eclipse.debug.ui.DebugView,187832,18632
200810,org.eclipse.debug.ui.ExpressionView,10920,2697
200810,org.eclipse.debug.ui.MemoryView,646,276
200810,org.eclipse.debug.ui.ModuleView,258,180
200810,org.eclipse.debug.ui.PHPBrowserOutput,130,51
200810,org.eclipse.debug.ui.PHPDebugOutput,319,108
200810,org.eclipse.debug.ui.PHPStackView,9,2
200810,org.eclipse.debug.ui.RegisterView,485,235
200810,org.eclipse.debug.ui.VariableView,67101,12161
200810,org.eclipse.dltk.callhierarchy.view,19,7
200810,org.eclipse.dltk.javascript.debug.ui.scriptconsole,3,3
200810,org.eclipse.dltk.ruby.ui.extbrowsing,8,3
200810,org.eclipse.dltk.ruby.ui.Members,2,2
200810,org.eclipse.dltk.ruby.ui.Projects,9,4
200810,org.eclipse.dltk.ruby.ui.RubyDocumentationView,22,14
200810,org.eclipse.dltk.tcl.ui.extbrowsing,1,1
200810,org.eclipse.dltk.tcl.ui.Members,1,1
200810,org.eclipse.dltk.tcl.ui.Projects,2,1
200810,org.eclipse.dltk.ui.ScriptExplorer,1248,107
200810,org.eclipse.dltk.ui.TypeHierarchy,23,11
200810,org.eclipse.ecf.example.collab.discoveryview,77,32
200810,org.eclipse.ecf.filetransfer.ui.FileTransfersView,3,3
200810,org.eclipse.ecf.internal.example.collab.ui.LineChatView,182,46
200810,org.eclipse.ecf.presence.ui.chatroom.ChatRoomManagerView,66,19
200810,org.eclipse.ecf.presence.ui.MessagesView,161,25
200810,org.eclipse.ecf.presence.ui.MultiRosterView,207,41
200810,org.eclipse.eclipsemonkey.ui.scriptableView.GenericScriptableView,14,7
200810,org.eclipse.eclipsemonkey.views.ScriptsView,56,34
200810,org.eclipse.eclipsework.views.TemplatesView,2,1
200810,org.eclipse.emf.cdo.CDOSessionsView,51,31
200810,org.eclipse.emf.ecoretools.internal.views.EClassHierarchyView,58,22
200810,org.eclipse.emf.ecoretools.internal.views.EReferencesView,50,21
200810,org.eclipse.epsilon.common.dt.tools.ToolsView,2,1
200810,org.eclipse.equinox.jmx.client.ui.invocationView,1,1
200810,org.eclipse.examples.codegen.views.SampleView,3,1
200810,org.eclipse.externaltools.views.CommitHistoryView,10,1
200810,org.eclipse.gef.ui.palette_view,2364,489
200810,org.eclipse.gmf.bridge.ui.dashboard.DashboardPart,396,51
200810,org.eclipse.help.ui.HelpView,6601,3249
200810,org.eclipse.hyades.execution.recorder.ui.views.RecorderControlView,14,2
200810,org.eclipse.hyades.log.ui.internal.navigator.LogNavigator,35,25
200810,org.eclipse.hyades.logging.adapter.ui.internal.views.contentview,4,2
200810,org.eclipse.hyades.logging.adapter.ui.internal.views.logview,5,1
200810,org.eclipse.hyades.logging.adapter.ui.internal.views.resultview,3,1
200810,org.eclipse.hyades.test.ui.TestNavigator,15,6
200810,org.eclipse.hyades.trace.internal.ui.PDProjectExplorer,943,116
200810,org.eclipse.hyades.trace.views.adapter.internal.CoverageStatisticViewer,3,3
200810,org.eclipse.hyades.trace.views.adapter.internal.ExecutionStatisticViewer2,422,71
200810,org.eclipse.hyades.trace.views.adapter.internal.MemoryStatisticViewer,55,16
200810,org.eclipse.hyades.trace.views.adapter.internal.PatternViewer,62,26
200810,org.eclipse.hyades.trace.views.adapter.internal.ReferenceTableViewer,30,8
200810,org.eclipse.hyades.uml2sd.trace.view.TraceSDView,59,16
200810,org.eclipse.images.views.ImageView,12,1
200810,org.eclipse.jdt.astview.views.ASTView,30,2
200810,org.eclipse.jdt.callhierarchy.view,22834,3273
200810,org.eclipse.jdt.debug.ui.DisplayView,1444,421
200810,org.eclipse.jdt.junit.ResultView,88473,6642
200810,org.eclipse.jdt.ui.JavadocView,16972,8892
200810,org.eclipse.jdt.ui.MembersView,2320,541
200810,org.eclipse.jdt.ui.PackageExplorer,1362379,59165
200810,org.eclipse.jdt.ui.PackagesView,3595,770
200810,org.eclipse.jdt.ui.ProjectsView,4847,1387
200810,org.eclipse.jdt.ui.SourceView,13596,7857
200810,org.eclipse.jdt.ui.TypeHierarchy,26884,11374
200810,org.eclipse.jdt.ui.TypesView,5258,718
200810,org.eclipse.jpt.ui.jpaDetailsView,725,147
200810,org.eclipse.jpt.ui.jpaStructureView,424,126
200810,org.eclipse.jst.jsf.ui.component.ComponentTreeView,100,50
200810,org.eclipse.jst.jsf.ui.tagregistry.TagRegistryView,39,22
200810,org.eclipse.m2m.internal.qvt.oml.common.views.MetamodelBrowserView,5,5
200810,org.eclipse.mat.ui.views.InspectorView,19,8
200810,org.eclipse.mat.ui.views.TextEditorView,2,2
200810,org.eclipse.mylar.tasks.ui.views.TaskListView,5,2
200810,org.eclipse.mylyn.tasks.ui.views.repositories,3215,1722
200810,org.eclipse.mylyn.tasks.ui.views.tasks,26477,10311
200810,org.eclipse.nab.mwt.ab.view.MwtInstanceAttributeView,3,2
200810,org.eclipse.nab.mwt.ab.view.MwtInstanceEditorView,4,1
200810,org.eclipse.nab.mwt.ab.view.MwtInstanceProcedureView,7,2
200810,org.eclipse.nab.mwt.ab.view.MwtInstancePropertyView,1,1
200810,org.eclipse.nab.mwt.ab.view.MwtObjectBoxView,3,2
200810,org.eclipse.net4j.BuddiesView,16,11
200810,org.eclipse.p2.ui.admin.ArtifactRepositoriesView,2,1
200810,org.eclipse.p2.ui.admin.MetadataRepositoriesView,4,1
200810,org.eclipse.pde.runtime.LogView,4942,1708
200810,org.eclipse.pde.runtime.RegistryBrowser,47,27
200810,org.eclipse.pde.ui.DependenciesView,276,103
200810,org.eclipse.pde.ui.PluginsView,647,292
200810,org.eclipse.pde.visualization.views.SampleView,6,2
200810,org.eclipse.photran.ui.DeclarationView,85,36
200810,org.eclipse.photran.ui.FortranView,783,68
200810,org.eclipse.php.ui.explorer,6600,513
200810,org.eclipse.php.ui.functions,219,122
200810,org.eclipse.php.ui.projectOutline,430,149
200810,org.eclipse.plugin.worldwind.views.EarthView,2,1
200810,org.eclipse.plugin.worldwind.views.NavigatorView,1,1
200810,org.eclipse.plugin.worldwind.views.NetCDFView,3,1
200810,org.eclipse.plugin.worldwind.views.WebBrowserView,1,1
200810,org.eclipse.plugin.worldwind.views.WMSView,1,1
200810,org.eclipse.ptp.debug.ui.views.parallelDebugView,5,1
200810,org.eclipse.ptp.perf.tau.perfdmf.views.PerfDMFView,5,2
200810,org.eclipse.ptp.pldt.lapi.views.LapiArtifactView,1,1
200810,org.eclipse.ptp.pldt.mpi.core.views.MPITableView,9,2
200810,org.eclipse.ptp.pldt.openmp.core.views.OpenMPArtifactView,4,2
200810,org.eclipse.ptp.pldt.openmp.ui.pv.views.OpenMPProblemsView,5,2
200810,org.eclipse.ptp.remotetools.environment.ui.views.RemoteEnvironmentsView,1,1
200810,org.eclipse.ptp.ui.views.parallelJobsView,1,1
200810,org.eclipse.ptp.ui.views.parallelMachinesView,7,2
200810,org.eclipse.ptp.ui.views.resourceManagerView,7,4
200810,org.eclipse.rse.shells.ui.view.commandsView,609,71
200810,org.eclipse.rse.terminals.ui.view.TerminalView,753,94
200810,org.eclipse.rse.ui.view.monitorView,74,34
200810,org.eclipse.rse.ui.view.scratchpad.SystemScratchpadViewPart,78,53
200810,org.eclipse.rse.ui.view.SystemSearchView,320,83
200810,org.eclipse.rse.ui.view.systemTableView,302,116
200810,org.eclipse.rse.ui.view.systemView,3930,345
200810,org.eclipse.rse.ui.view.teamView,94,65
200810,org.eclipse.search.SearchResultView,24,14
200810,org.eclipse.search.ui.views.SearchView,168567,16643
200810,org.eclipse.soc.ide4edu.ui.view.LitePackageExplorer,16,2
200810,org.eclipse.stp.im.tool.in.bpmneditor.view.ImView,8,3
200810,org.eclipse.stp.sc.common.views.AnnotationView,26,10
200810,org.eclipse.swt.examples.browser.demos.views.BrowserDemoView,11,7
200810,org.eclipse.swt.examples.browserexample.view,3,3
200810,org.eclipse.swt.examples.controls.view,33,14
200810,org.eclipse.swt.examples.customcontrols.view,13,8
200810,org.eclipse.swt.examples.launcher.view,54,18
200810,org.eclipse.swt.examples.layouts.view,13,10
200810,org.eclipse.swt.examples.ole.win32.browserView,4,3
200810,org.eclipse.swt.examples.paint.view,6,4
200810,org.eclipse.swt.nebula.examples.view,3,1
200810,org.eclipse.swt.sleak.views.SleakView,5,1
200810,org.eclipse.swt.spy.views.SwtSpyView,3,1
200810,org.eclipse.target.ui.SiteExplorerView,5,2
200810,org.eclipse.team.ccvs.ui.EditorsView,136,85
200810,org.eclipse.team.ccvs.ui.RepositoriesView,8954,2748
200810,org.eclipse.team.svn.ui.properties.PropertiesView,811,456
200810,org.eclipse.team.svn.ui.properties.RevPropertiesView,44,23
200810,org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser,986,522
200810,org.eclipse.team.svn.ui.repository.RepositoriesView,6477,1944
200810,org.eclipse.team.sync.views.SynchronizeView,106457,10350
200810,org.eclipse.team.ui.GenericHistoryView,33508,8197
200810,org.eclipse.tigerstripe.workbench.views.artifactExplorerViewNew,28,1
200810,org.eclipse.tm.terminal.view.TerminalView,302,20
200810,org.eclipse.tptp.monitoring.managedagent.ui.explorer.internal.ui.MAExplorerView,2,2
200810,org.eclipse.tptp.platform.analysis.core.ui.views.ResultsFrameView,3,3
200810,org.eclipse.tptp.platform.log.views.internal.views.LogViewer,7,4
200810,org.eclipse.tptp.trace.jvmti.internal.client.views.CallStackViewer,38,5
200810,org.eclipse.tptp.trace.jvmti.internal.client.views.MemoryAnalysisViewer,242,30
200810,org.eclipse.tptp.trace.jvmti.internal.client.views.ThreadAnalysisViewer,75,12
200810,org.eclipse.ui.browser.view,1533,172
200810,org.eclipse.ui.cheatsheets.views.CheatSheetView,1433,471
200810,org.eclipse.ui.console.ConsoleView,961288,62094
200810,org.eclipse.ui.examples.contributions.view,7,2
200810,org.eclipse.ui.examples.readmetool.views.SectionsView,1,1
200810,org.eclipse.ui.examples.views.properties.tabbed.article.views.SampleView,6,3
200810,org.eclipse.ui.internal.introview,15189,6527
200810,org.eclipse.ui.navigator.ProjectExplorer,672962,37336
200810,org.eclipse.ui.texteditor.TemplatesView,256,126
200810,org.eclipse.ui.views.AllMarkersView,118,33
200810,org.eclipse.ui.views.BookmarkView,1079,358
200810,org.eclipse.ui.views.ContentOutline,178063,33279
200810,org.eclipse.ui.views.EditorList,23,7
200810,org.eclipse.ui.views.ProblemView,169422,38990
200810,org.eclipse.ui.views.ProgressView,23774,9261
200810,org.eclipse.ui.views.PropertySheet,31942,8336
200810,org.eclipse.ui.views.ResourceNavigator,182143,10623
200810,org.eclipse.ui.views.TaskList,16627,8036
200810,org.eclipse.ve.internal.java.codegen.editorpart.BeansList,3189,475
200810,org.eclipse.ve.internal.java.codegen.editorpart.XMLViewPart,91,51
200810,org.eclipse.vtp.desktop.views.canvasbrowser,8,2
200810,org.eclipse.vtp.desktop.views.pallet,29,2
200810,org.eclipse.vtp.desktop.views.ProjectsView,16,3
200810,org.eclipse.wst.common.snippets.internal.ui.SnippetsView,5051,3060
200810,org.eclipse.wst.internet.monitor.view,594,163
200810,org.eclipse.wst.jsdt.callhierarchy.view,24,10
200810,org.eclipse.wst.jsdt.ui.JavadocView,164,82
200810,org.eclipse.wst.jsdt.ui.PackageExplorer,2363,387
200810,org.eclipse.wst.jsdt.ui.SourceView,139,74
200810,org.eclipse.wst.jsdt.ui.TypeHierarchy,122,84
200810,org.eclipse.wst.server.ui.ServersView,226830,16636
200810,org.eclipse.wst.server.ui.ServersViewProvisional,1,1
200810,org.eclipse.wst.xml.views.XPathView,33,16
200810,org.eclipse.wst.xml.xpath.ui.views.XPathNavigator,4,3
200810,org.eclipse.xcde.XCDEIMView,1,1
200810,org.eclipse.xswt.views.XswtEditorView,2,1
200811,org.eclipse.actf.validation.javapp.ui.views.renderedGuiView,17,1
200811,org.eclipse.actf.validation.ui.views.ReportManagerView,1,1
200811,org.eclipse.actf.validation.ui.views.ReportView,5,1
200811,org.eclipse.actf.validation.ui.views.RulebaseView,3,1
200811,org.eclipse.actf.validation.ui.views.RuntimeView,4,1
200811,org.eclipse.ajdt.ui.diff.ChangesView,10,7
200811,org.eclipse.ajdt.ui.EventTraceView,3,2
200811,org.eclipse.ant.ui.views.AntView,49526,4254
200811,org.eclipse.atf.mozilla.ide.debug.ui.scriptview,2,1
200811,org.eclipse.atf.mozilla.ide.ui.views.console,20,6
200811,org.eclipse.atf.mozilla.ide.ui.views.css,1,1
200811,org.eclipse.atf.mozilla.ide.ui.views.domsource,3,2
200811,org.eclipse.atf.mozilla.ide.ui.views.domwatcher,4,2
200811,org.eclipse.atf.mozilla.ide.ui.views.inspector,4,2
200811,org.eclipse.atf.mozilla.ide.ui.views.jseval,1,1
200811,org.eclipse.atf.mozilla.ide.ui.views.netmon,10,3
200811,org.eclipse.birt.chart.examples.view.examplesview,27,10
200811,org.eclipse.birt.report.designer.ui.attributes.AttributeView,6272,392
200811,org.eclipse.birt.report.designer.ui.lib.explorer.view,787,218
200811,org.eclipse.birt.report.designer.ui.views.data.DataView,4719,401
200811,org.eclipse.birt.report.examples.view.examplesview,33,10
200811,org.eclipse.buckminster.ui.views.ComponentBrowserView,89,53
200811,org.eclipse.buckminster.ui.views.ComponentOutlineView,54,39
200811,org.eclipse.cdt.cppunit.ResultView,2,1
200811,org.eclipse.cdt.debug.ui.DisassemblyView,1348,353
200811,org.eclipse.cdt.debug.ui.executablesView,537,334
200811,org.eclipse.cdt.debug.ui.SignalsView,27,11
200811,org.eclipse.cdt.make.ui.views.MakeView,15466,2077
200811,org.eclipse.cdt.ui.callHierarchy,1992,379
200811,org.eclipse.cdt.ui.CView,29669,1604
200811,org.eclipse.cdt.ui.includeBrowser,560,269
200811,org.eclipse.cdt.ui.IndexView,224,42
200811,org.eclipse.cdt.ui.tests.DOMAST.DOMAST,34,6
200811,org.eclipse.cdt.ui.typeHierarchy,408,141
200811,org.eclipse.cobol.ui.views.dependency.DependencyView,53,5
200811,org.eclipse.cobol.ui.views.structures.StructuresView,15,5
200811,org.eclipse.cobol.ui.views.templates.COBOLTemplateViewPart,2,1
200811,org.eclipse.contribution.spider.navigator.SpiderNavigatorView,3,1
200811,org.eclipse.contribution.spider.view,4,1
200811,org.eclipse.contribution.visualiser.views.Menu,65,33
200811,org.eclipse.contribution.visualiser.views.Visualiser,72,25
200811,org.eclipse.contribution.xref.ui.views.XReferenceView,284,106
200811,org.eclipse.datatools.connectivity.DataSourceExplorerNavigator,13501,5216
200811,org.eclipse.datatools.sqltools.plan.planView,464,228
200811,org.eclipse.datatools.sqltools.result.resultView,5210,921
200811,org.eclipse.debug.expressionview,31,6
200811,org.eclipse.debug.ui.BreakpointView,19880,6604
200811,org.eclipse.debug.ui.DebugView,216660,21722
200811,org.eclipse.debug.ui.ExpressionView,13051,3285
200811,org.eclipse.debug.ui.MemoryView,909,308
200811,org.eclipse.debug.ui.ModuleView,336,221
200811,org.eclipse.debug.ui.PHPBrowserOutput,136,51
200811,org.eclipse.debug.ui.PHPDebugOutput,333,94
200811,org.eclipse.debug.ui.PHPStackView,2,2
200811,org.eclipse.debug.ui.RegisterView,587,271
200811,org.eclipse.debug.ui.VariableView,77660,13986
200811,org.eclipse.dltk.callhierarchy.view,17,9
200811,org.eclipse.dltk.debug.ui.ScriptDisplayView,1,1
200811,org.eclipse.dltk.ruby.ui.extbrowsing,8,3
200811,org.eclipse.dltk.ruby.ui.Members,1,1
200811,org.eclipse.dltk.ruby.ui.Projects,11,6
200811,org.eclipse.dltk.ruby.ui.RubyDocumentationView,49,18
200811,org.eclipse.dltk.testing.ResultView,2,1
200811,org.eclipse.dltk.ui.ScriptExplorer,1532,135
200811,org.eclipse.dltk.ui.TypeHierarchy,24,11
200811,org.eclipse.ecf.example.collab.discoveryview,62,22
200811,org.eclipse.ecf.filetransfer.ui.FileTransfersView,5,4
200811,org.eclipse.ecf.internal.example.collab.ui.LineChatView,186,33
200811,org.eclipse.ecf.presence.ui.chatroom.ChatRoomManagerView,37,14
200811,org.eclipse.ecf.presence.ui.MessagesView,170,31
200811,org.eclipse.ecf.presence.ui.MultiRosterView,184,33
200811,org.eclipse.eclipsemonkey.ui.scriptableView.GenericScriptableView,4,4
200811,org.eclipse.eclipsemonkey.views.ScriptsInfoView,1,1
200811,org.eclipse.eclipsemonkey.views.ScriptsView,96,52
200811,org.eclipse.emf.cdo.CDOSessionsView,47,31
200811,org.eclipse.emf.ecoretools.internal.views.EClassHierarchyView,44,26
200811,org.eclipse.emf.ecoretools.internal.views.EReferencesView,25,18
200811,org.eclipse.emf.ecoretools.registration.viewregisteredpackages,4,2
200811,org.eclipse.epsilon.evl.dt.views.ValidationView,1,1
200811,org.eclipse.externaltools.views.CommitHistoryView,2,1
200811,org.eclipse.gef.ui.palette_view,2639,489
200811,org.eclipse.gmf.bridge.ui.dashboard.DashboardPart,459,63
200811,org.eclipse.help.ui.HelpView,7502,3605
200811,org.eclipse.hibachi.ui.configuration,1,1
200811,org.eclipse.hibachi.ui.internal.navigator,15,1
200811,org.eclipse.hyades.execution.recorder.ui.views.RecorderControlView,18,1
200811,org.eclipse.hyades.log.ui.internal.navigator.LogNavigator,32,20
200811,org.eclipse.hyades.logging.adapter.ui.internal.views.contentview,9,1
200811,org.eclipse.hyades.logging.adapter.ui.internal.views.logview,76,3
200811,org.eclipse.hyades.logging.adapter.ui.internal.views.resultview,2,1
200811,org.eclipse.hyades.test.ui.TestNavigator,57,11
200811,org.eclipse.hyades.trace.internal.ui.PDProjectExplorer,813,125
200811,org.eclipse.hyades.trace.views.adapter.internal.CoverageStatisticViewer,20,9
200811,org.eclipse.hyades.trace.views.adapter.internal.ExecutionStatisticViewer2,523,71
200811,org.eclipse.hyades.trace.views.adapter.internal.MemoryStatisticViewer,39,11
200811,org.eclipse.hyades.trace.views.adapter.internal.PatternViewer,73,19
200811,org.eclipse.hyades.trace.views.adapter.internal.ReferenceTableViewer,23,6
200811,org.eclipse.hyades.uml2sd.trace.view.TraceSDView,37,12
200811,org.eclipse.iam.ui.views.MavenEventView,30,1
200811,org.eclipse.images.views.ImageView,4,2
200811,org.eclipse.imp.runtime.projectExplorerView,9,1
200811,org.eclipse.jdt.astview.views.ASTView,13,4
200811,org.eclipse.jdt.callhierarchy.view,24714,3683
200811,org.eclipse.jdt.debug,1,1
200811,org.eclipse.jdt.debug.ui.DisplayView,1981,531
200811,org.eclipse.jdt.junit.ResultView,94720,7421
200811,org.eclipse.jdt.ui.JavadocView,18151,9375
200811,org.eclipse.jdt.ui.MembersView,2757,632
200811,org.eclipse.jdt.ui.PackageExplorer,1585664,67492
200811,org.eclipse.jdt.ui.PackagesView,4141,863
200811,org.eclipse.jdt.ui.ProjectsView,5160,1474
200811,org.eclipse.jdt.ui.SourceView,14845,8291
200811,org.eclipse.jdt.ui.TypeHierarchy,29344,12362
200811,org.eclipse.jdt.ui.TypesView,6189,826
200811,org.eclipse.jpt.ui.jpaDetailsView,699,177
200811,org.eclipse.jpt.ui.jpaStructureView,453,148
200811,org.eclipse.jst.jsf.ui.component.ComponentTreeView,83,41
200811,org.eclipse.jst.jsf.ui.tagregistry.TagRegistryView,19,13
200811,org.eclipse.mahjong.ui.views.MahJongView,3,1
200811,org.eclipse.mat.ui.views.InspectorView,66,16
200811,org.eclipse.mat.ui.views.NavigatorView,5,3
200811,org.eclipse.mat.ui.views.SnapshotDetailsView,13,5
200811,org.eclipse.mat.ui.views.SnapshotHistoryView,3,2
200811,org.eclipse.mat.ui.views.TextEditorView,3,1
200811,org.eclipse.mylyn.tasklist.activity,3,2
200811,org.eclipse.mylyn.tasks.ui.views.repositories,3307,1799
200811,org.eclipse.mylyn.tasks.ui.views.tasks,27424,11206
200811,org.eclipse.mylyn.ui.views.active.hierarchy,1,1
200811,org.eclipse.mylyn.ui.views.active.search,2,1
200811,org.eclipse.net4j.BuddiesView,14,12
200811,org.eclipse.osee.ats.hyper.ActionHyperView,1,1
200811,org.eclipse.osee.ats.world.WorldView,2,1
200811,org.eclipse.osee.define.DefineNavigateView,4,1
